1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pneumopathie,Taux d'hospitalisations après passages aux urgences pour pneumopathie,Taux d'actes médicaux SOS médecins pour pneumopathie
2022-01-10,2022-S02,02,Martinique,65 ans ou plus,,,3517.5879397
2022-01-10,2022-S02,02,Martinique,Tous âges,,,704.22535211
2022-01-17,2022-S03,02,Martinique,15-64 ans,,,0.0
2022-01-17,2022-S03,02,Martinique,Tous âges,,,459.98160074
2022-01-31,2022-S05,02,Martinique,15-64 ans,,,0.0
2022-01-31,2022-S05,02,Martinique,Tous âges,,,467.72684752
2022-02-14,2022-S07,02,Martinique,00-04 ans,,,0.0
2022-02-21,2022-S08,02,Martinique,Tous âges,,,
2022-02-28,2022-S09,02,Martinique,05-14 ans,,,0.0
2022-03-07,2022-S10,02,Martinique,05-14 ans,,,0.0
2022-03-07,2022-S10,02,Martinique,Tous âges,,,456.10034208
2022-03-14,2022-S11,02,Martinique,05-14 ans,,,0.0
2022-03-14,2022-S11,02,Martinique,Tous âges,,,215.51724138
2022-03-21,2022-S12,02,Martinique,15-64 ans,,,0.0
2022-03-21,2022-S12,02,Martinique,Tous âges,,,542.88816504
2022-03-28,2022-S13,02,Martinique,05-14 ans,,,0.0
2022-03-28,2022-S13,02,Martinique,15-64 ans,,,452.48868778
2022-04-04,2022-S14,02,Martinique,05-14 ans,,,0.0
2022-04-04,2022-S14,02,Martinique,15-64 ans,,,0.0
2022-04-04,2022-S14,02,Martinique,65 ans ou plus,,,2531.6455696
2022-04-11,2022-S15,02,Martinique,00-04 ans,,,826.44628099
2022-04-18,2022-S16,02,Martinique,65 ans ou plus,,,938.96713615
2022-04-18,2022-S16,02,Martinique,Tous âges,,,535.47523427
2022-04-25,2022-S17,02,Martinique,15-64 ans,,,0.0
2022-04-25,2022-S17,02,Martinique,65 ans ou plus,,,454.54545455
2022-05-16,2022-S20,02,Martinique,05-14 ans,,,1418.4397163
2022-05-16,2022-S20,02,Martinique,15-64 ans,,,457.66590389
2022-05-23,2022-S21,02,Martinique,00-04 ans,,,699.3006993
2022-06-06,2022-S23,02,Martinique,00-04 ans,,,0.0
2022-06-06,2022-S23,02,Martinique,Tous âges,,,454.54545455
2022-06-13,2022-S24,02,Martinique,05-14 ans,,,0.0
2022-06-27,2022-S26,02,Martinique,00-04 ans,,,0.0
2022-07-04,2022-S27,02,Martinique,00-04 ans,,,1075.2688172
2022-07-04,2022-S27,02,Martinique,15-64 ans,,,759.49367089
2022-07-11,2022-S28,02,Martinique,00-04 ans,,,0.0
2022-07-11,2022-S28,02,Martinique,05-14 ans,,,2222.2222222
2022-07-18,2022-S29,02,Martinique,05-14 ans,,,0.0
2022-07-18,2022-S29,02,Martinique,65 ans ou plus,,,0.0
2022-07-25,2022-S30,02,Martinique,00-04 ans,,,0.0
2022-07-25,2022-S30,02,Martinique,15-64 ans,,,544.95912807
2022-08-01,2022-S31,02,Martinique,15-64 ans,,,557.10306407
2022-08-01,2022-S31,02,Martinique,65 ans ou plus,,,2304.1474654
2022-08-08,2022-S32,02,Martinique,05-14 ans,,,0.0
2022-08-08,2022-S32,02,Martinique,Tous âges,,,1558.4415584
2022-08-15,2022-S33,02,Martinique,Tous âges,,,1094.8905109
2022-08-22,2022-S34,02,Martinique,00-04 ans,,,0.0
2022-08-22,2022-S34,02,Martinique,Tous âges,,,848.48484848
2020-09-28,2020-S40,02,Martinique,00-04 ans,,,0.0
2020-09-28,2020-S40,02,Martinique,Tous âges,,,297.91459782
2020-10-05,2020-S41,02,Martinique,15-64 ans,,,0.0
2020-10-05,2020-S41,02,Martinique,65 ans ou plus,,,1898.7341772
2020-10-05,2020-S41,02,Martinique,Tous âges,,,362.31884058
2020-10-12,2020-S42,02,Martinique,05-14 ans,,,0.0
2020-10-12,2020-S42,02,Martinique,15-64 ans,,,378.78787879
2020-10-19,2020-S43,02,Martinique,15-64 ans,,,202.02020202
2020-10-26,2020-S44,02,Martinique,Tous âges,,,124.53300125
2020-11-09,2020-S46,02,Martinique,15-64 ans,,,0.0
2020-11-16,2020-S47,02,Martinique,65 ans ou plus,,,1612.9032258
2020-11-16,2020-S47,02,Martinique,Tous âges,,,379.26675095
2020-11-23,2020-S48,02,Martinique,05-14 ans,,,0.0
2020-11-23,2020-S48,02,Martinique,15-64 ans,,,265.95744681
2020-11-30,2020-S49,02,Martinique,Tous âges,,,980.39215686
2020-12-07,2020-S50,02,Martinique,00-04 ans,,,0.0
2020-12-07,2020-S50,02,Martinique,15-64 ans,,,0.0
2020-12-14,2020-S51,02,Martinique,00-04 ans,,,0.0
2020-12-14,2020-S51,02,Martinique,05-14 ans,,,0.0
2020-12-21,2020-S52,02,Martinique,05-14 ans,,,0.0
2020-12-21,2020-S52,02,Martinique,65 ans ou plus,,,1886.7924528
2020-12-28,2020-S53,02,Martinique,65 ans ou plus,,,2450.9803922
2021-01-11,2021-S02,02,Martinique,00-04 ans,,,0.0
2021-01-11,2021-S02,02,Martinique,05-14 ans,,,0.0
2021-01-11,2021-S02,02,Martinique,15-64 ans,,,287.35632184
2021-01-11,2021-S02,02,Martinique,65 ans ou plus,,,526.31578947
2021-01-11,2021-S02,02,Martinique,Tous âges,,,318.97926635
2021-01-18,2021-S03,02,Martinique,65 ans ou plus,,,421.94092827
2021-01-18,2021-S03,02,Martinique,Tous âges,,,145.98540146
2021-01-25,2021-S04,02,Martinique,00-04 ans,,,0.0
2021-01-25,2021-S04,02,Martinique,05-14 ans,,,0.0
2021-01-25,2021-S04,02,Martinique,65 ans ou plus,,,458.71559633
2021-01-25,2021-S04,02,Martinique,Tous âges,,,271.37042062
2021-02-01,2021-S05,02,Martinique,65 ans ou plus,,,1081.0810811
2021-02-01,2021-S05,02,Martinique,Tous âges,,,271.73913043
2021-02-08,2021-S06,02,Martinique,00-04 ans,,,0.0
2021-02-15,2021-S07,02,Martinique,05-14 ans,,,0.0
2021-02-15,2021-S07,02,Martinique,15-64 ans,,,0.0
2021-02-15,2021-S07,02,Martinique,Tous âges,,,859.59885387
2021-02-22,2021-S08,02,Martinique,05-14 ans,,,0.0
2021-03-01,2021-S09,02,Martinique,00-04 ans,,,0.0
2021-03-01,2021-S09,02,Martinique,05-14 ans,,,0.0
2021-03-08,2021-S10,02,Martinique,00-04 ans,,,0.0
2021-03-08,2021-S10,02,Martinique,15-64 ans,,,0.0
2021-03-15,2021-S11,02,Martinique,00-04 ans,,,680.27210884
2021-03-15,2021-S11,02,Martinique,65 ans ou plus,,,2192.9824561
2021-03-22,2021-S12,02,Martinique,05-14 ans,,,0.0
2021-03-29,2021-S13,02,Martinique,00-04 ans,,,2255.6390977
2021-03-29,2021-S13,02,Martinique,05-14 ans,,,0.0
2021-03-29,2021-S13,02,Martinique,15-64 ans,,,301.20481928
2021-03-29,2021-S13,02,Martinique,65 ans ou plus,,,1363.6363636
2021-04-05,2021-S14,02,Martinique,15-64 ans,,,263.85224274
2021-04-12,2021-S15,02,Martinique,00-04 ans,,,0.0
2021-04-12,2021-S15,02,Martinique,15-64 ans,,,264.55026455
2021-04-12,2021-S15,02,Martinique,65 ans ou plus,,,1526.7175573
2021-04-12,2021-S15,02,Martinique,Tous âges,,,621.89054726
2021-04-19,2021-S16,02,Martinique,15-64 ans,,,540.54054054
2021-04-19,2021-S16,02,Martinique,65 ans ou plus,,,947.86729858
2021-04-26,2021-S17,02,Martinique,00-04 ans,,,0.0
2021-05-03,2021-S18,02,Martinique,15-64 ans,,,0.0
2021-05-10,2021-S19,02,Martinique,00-04 ans,,,0.0
2021-05-10,2021-S19,02,Martinique,15-64 ans,,,304.87804878
2021-05-10,2021-S19,02,Martinique,Tous âges,,,426.74253201
2021-05-17,2021-S20,02,Martinique,15-64 ans,,,0.0
2021-05-24,2021-S21,02,Martinique,05-14 ans,,,1204.8192771
2021-06-07,2021-S23,02,Martinique,00-04 ans,,,0.0
2021-06-14,2021-S24,02,Martinique,65 ans ou plus,,,1932.3671498
2021-06-21,2021-S25,02,Martinique,00-04 ans,,,1204.8192771
2021-06-21,2021-S25,02,Martinique,65 ans ou plus,,,1724.137931
2021-06-28,2021-S26,02,Martinique,00-04 ans,,,2325.5813953
2021-06-28,2021-S26,02,Martinique,65 ans ou plus,,,1463.4146341
2021-07-05,2021-S27,02,Martinique,00-04 ans,,,1265.8227848
2021-07-12,2021-S28,02,Martinique,05-14 ans,,,0.0
2021-07-12,2021-S28,02,Martinique,65 ans ou plus,,,4545.4545455
2021-07-19,2021-S29,02,Martinique,15-64 ans,,,218.34061135
2021-07-26,2021-S30,02,Martinique,00-04 ans,,,2040.8163265
2021-07-26,2021-S30,02,Martinique,65 ans ou plus,,,1893.9393939
2021-07-26,2021-S30,02,Martinique,Tous âges,,,1056.3380282
2021-08-02,2021-S31,02,Martinique,00-04 ans,,,0.0
2021-08-02,2021-S31,02,Martinique,05-14 ans,,,2325.5813953
2021-08-02,2021-S31,02,Martinique,15-64 ans,,,0.0
2021-08-02,2021-S31,02,Martinique,65 ans ou plus,,,3191.4893617
2021-08-09,2021-S32,02,Martinique,15-64 ans,,,383.87715931
2021-08-16,2021-S33,02,Martinique,15-64 ans,,,1192.8429423
2021-08-16,2021-S33,02,Martinique,65 ans ou plus,,,1791.0447761
2021-08-16,2021-S33,02,Martinique,Tous âges,,,1325.9668508
2021-08-23,2021-S34,02,Martinique,00-04 ans,,,0.0
2021-08-23,2021-S34,02,Martinique,05-14 ans,,,0.0
2021-08-30,2021-S35,02,Martinique,15-64 ans,,,224.71910112
2021-08-30,2021-S35,02,Martinique,Tous âges,,,984.0098401
2021-09-06,2021-S36,02,Martinique,15-64 ans,,,0.0
2021-09-27,2021-S39,02,Martinique,65 ans ou plus,,,2479.338843
2021-10-04,2021-S40,02,Martinique,65 ans ou plus,,,0.0
2021-10-11,2021-S41,02,Martinique,00-04 ans,,,0.0
2021-10-11,2021-S41,02,Martinique,05-14 ans,,,0.0
2021-10-11,2021-S41,02,Martinique,15-64 ans,,,0.0
2021-10-18,2021-S42,02,Martinique,05-14 ans,,,0.0
2021-10-18,2021-S42,02,Martinique,15-64 ans,,,0.0
2021-10-18,2021-S42,02,Martinique,Tous âges,,,610.5006105
2021-10-25,2021-S43,02,Martinique,15-64 ans,,,248.75621891
2021-10-25,2021-S43,02,Martinique,65 ans ou plus,,,1250.0
2021-11-01,2021-S44,02,Martinique,65 ans ou plus,,,1463.4146341
2021-11-22,2021-S47,02,Martinique,05-14 ans,,,0.0
2023-10-30,2023-S44,02,Martinique,00-04 ans,1731.6017316,5714.2857143,0.0
2023-10-30,2023-S44,02,Martinique,15-64 ans,1036.2694301,2941.1764706,1199.0407674
2023-10-30,2023-S44,02,Martinique,65 ans ou plus,1193.3174224,2307.6923077,3196.347032
2023-11-06,2023-S45,02,Martinique,00-04 ans,1036.2694301,0.0,0.0
2023-11-06,2023-S45,02,Martinique,15-64 ans,757.57575758,1694.9152542,628.93081761
2023-11-13,2023-S46,02,Martinique,05-14 ans,442.47787611,0.0,689.65517241
2023-11-13,2023-S46,02,Martinique,15-64 ans,289.01734104,1923.0769231,722.89156627
2023-11-13,2023-S46,02,Martinique,65 ans ou plus,2469.1358025,5660.3773585,1818.1818182
2023-11-20,2023-S47,02,Martinique,05-14 ans,2553.1914894,2631.5789474,595.23809524
2023-11-20,2023-S47,02,Martinique,65 ans ou plus,995.02487562,2083.3333333,2857.1428571
2023-11-20,2023-S47,02,Martinique,Tous âges,1218.7690433,2549.5750708,802.75229358
2023-11-27,2023-S48,02,Martinique,15-64 ans,289.01734104,1694.9152542,253.8071066
2023-11-27,2023-S48,02,Martinique,65 ans ou plus,1807.2289157,2439.0243902,3529.4117647
2023-12-04,2023-S49,02,Martinique,00-04 ans,884.95575221,2325.5813953,0.0
2023-12-18,2023-S51,02,Martinique,05-14 ans,1357.4660633,0.0,746.26865672
2023-12-18,2023-S51,02,Martinique,65 ans ou plus,1971.8309859,6741.5730337,1435.4066986
2023-12-25,2023-S52,02,Martinique,05-14 ans,3529.4117647,12000.0,0.0
2023-12-25,2023-S52,02,Martinique,65 ans ou plus,3641.4565826,7291.6666667,2868.852459
2023-12-25,2023-S52,02,Martinique,Tous âges,2562.3268698,6425.7028112,1540.2843602
2024-01-01,2024-S01,02,Martinique,00-04 ans,3240.7407407,13157.894737,0.0
2024-01-01,2024-S01,02,Martinique,05-14 ans,1047.1204188,0.0,0.0
2024-01-01,2024-S01,02,Martinique,Tous âges,2068.0453636,6692.9133858,1805.8690745
2024-01-08,2024-S02,02,Martinique,05-14 ans,1357.4660633,4347.826087,684.93150685
2024-01-08,2024-S02,02,Martinique,65 ans ou plus,2977.6674938,5109.4890511,2926.8292683
2024-01-15,2024-S03,02,Martinique,00-04 ans,754.71698113,3389.8305085,0.0
2024-01-15,2024-S03,02,Martinique,05-14 ans,446.42857143,0.0,0.0
2024-01-15,2024-S03,02,Martinique,15-64 ans,591.71597633,2608.6956522,435.72984749
2024-01-15,2024-S03,02,Martinique,Tous âges,1264.2225032,4324.3243243,1324.5033113
2024-01-22,2024-S04,02,Martinique,15-64 ans,566.57223796,0.0,656.45514223
2024-01-29,2024-S05,02,Martinique,15-64 ans,1700.1545595,7142.8571429,1144.1647597
2024-02-05,2024-S06,02,Martinique,Tous âges,1482.4797844,3793.1034483,795.45454545
2024-02-12,2024-S07,02,Martinique,00-04 ans,1520.9125475,4000.0,0.0
2024-02-12,2024-S07,02,Martinique,15-64 ans,846.43288996,2479.338843,992.06349206
2024-02-12,2024-S07,02,Martinique,65 ans ou plus,2835.0515464,4687.5,5238.0952381
2024-02-12,2024-S07,02,Martinique,Tous âges,1569.1007846,3550.295858,1803.8331454
2024-02-19,2024-S08,02,Martinique,00-04 ans,1315.7894737,7692.3076923,0.0
2024-02-19,2024-S08,02,Martinique,15-64 ans,1297.0168612,3680.9815951,740.74074074
2024-02-19,2024-S08,02,Martinique,65 ans ou plus,4116.2227603,7947.0198675,7655.5023923
2024-02-19,2024-S08,02,Martinique,Tous âges,2115.7436217,5897.4358974,2494.5770065
2024-02-26,2024-S09,02,Martinique,00-04 ans,1612.9032258,10714.285714,0.0
2024-02-26,2024-S09,02,Martinique,15-64 ans,1156.0693642,4629.6296296,200.80321285
2024-03-18,2024-S12,02,Martinique,05-14 ans,3688.5245902,19354.83871,892.85714286
2024-03-18,2024-S12,02,Martinique,15-64 ans,1285.7142857,3478.2608696,724.63768116
2024-03-25,2024-S13,02,Martinique,15-64 ans,1145.6628478,4597.7011494,314.46540881
2024-03-25,2024-S13,02,Martinique,65 ans ou plus,2339.1812865,4716.9811321,2717.3913043
2024-04-01,2024-S14,02,Martinique,15-64 ans,1269.8412698,4054.0540541,1412.4293785
2024-04-01,2024-S14,02,Martinique,65 ans ou plus,2122.0159151,3603.6036036,2764.9769585
2024-04-01,2024-S14,02,Martinique,Tous âges,1769.9115044,3278.6885246,1687.7637131
2024-04-08,2024-S15,02,Martinique,15-64 ans,1017.4418605,3409.0909091,277.77777778
2024-04-08,2024-S15,02,Martinique,65 ans ou plus,4189.9441341,8196.7213115,2884.6153846
2024-04-08,2024-S15,02,Martinique,Tous âges,2050.9193777,6015.037594,1345.8950202
2024-04-15,2024-S16,02,Martinique,15-64 ans,702.24719101,1886.7924528,518.13471503
2024-04-15,2024-S16,02,Martinique,65 ans ou plus,3081.232493,5303.030303,1970.4433498
2024-04-29,2024-S18,02,Martinique,Tous âges,2017.2910663,3076.9230769,1527.7777778
2024-05-06,2024-S19,02,Martinique,00-04 ans,3381.6425121,6122.4489796,0.0
2024-05-06,2024-S19,02,Martinique,05-14 ans,990.0990099,0.0,1000.0
2024-05-13,2024-S20,02,Martinique,00-04 ans,1036.2694301,2631.5789474,2985.0746269
2024-05-13,2024-S20,02,Martinique,Tous âges,1742.6273458,6159.4202899,1971.8309859
2024-05-20,2024-S21,02,Martinique,00-04 ans,1111.1111111,0.0,0.0
2024-05-20,2024-S21,02,Martinique,65 ans ou plus,3385.4166667,6666.6666667,1951.2195122
2024-05-27,2024-S22,02,Martinique,00-04 ans,636.94267516,0.0,0.0
2024-06-03,2024-S23,02,Martinique,00-04 ans,1360.5442177,4166.6666667,1162.7906977
2024-06-10,2024-S24,02,Martinique,65 ans ou plus,2137.7672209,3448.2758621,2000.0
2024-06-10,2024-S24,02,Martinique,Tous âges,1696.0651289,4065.0406504,789.47368421
2024-06-24,2024-S26,02,Martinique,05-14 ans,0.0,0.0,0.0
2024-07-08,2024-S28,02,Martinique,05-14 ans,757.57575758,5882.3529412,0.0
2024-07-08,2024-S28,02,Martinique,65 ans ou plus,4297.9942693,5797.1014493,4326.9230769
2024-07-08,2024-S28,02,Martinique,Tous âges,1610.3059581,3389.8305085,1628.2225237
2024-07-15,2024-S29,02,Martinique,Tous âges,1884.057971,3089.8876404,294.55081001
2024-07-22,2024-S30,02,Martinique,00-04 ans,3750.0,7142.8571429,0.0
2024-07-22,2024-S30,02,Martinique,05-14 ans,0.0,0.0,0.0
2022-08-29,2022-S35,02,Martinique,00-04 ans,,,0.0
2022-08-29,2022-S35,02,Martinique,65 ans ou plus,,,2916.6666667
2022-09-05,2022-S36,02,Martinique,15-64 ans,,,0.0
2022-09-05,2022-S36,02,Martinique,Tous âges,,,1015.8013544
2022-09-12,2022-S37,02,Martinique,05-14 ans,,,0.0
2022-09-19,2022-S38,02,Martinique,00-04 ans,,,0.0
2022-09-19,2022-S38,02,Martinique,65 ans ou plus,,,2395.2095808
2022-09-26,2022-S39,02,Martinique,Tous âges,,,998.00399202
2022-10-17,2022-S42,02,Martinique,65 ans ou plus,,,1834.8623853
2022-10-17,2022-S42,02,Martinique,Tous âges,,,651.46579805
2022-10-24,2022-S43,02,Martinique,05-14 ans,,,833.33333333
2022-10-24,2022-S43,02,Martinique,15-64 ans,,,968.52300242
2022-10-24,2022-S43,02,Martinique,Tous âges,,,1268.7427912
2022-11-07,2022-S45,02,Martinique,00-04 ans,,,0.0
2022-11-07,2022-S45,02,Martinique,15-64 ans,,,631.57894737
2022-11-07,2022-S45,02,Martinique,65 ans ou plus,,,3056.768559
2022-11-07,2022-S45,02,Martinique,Tous âges,,,1144.1647597
2022-11-14,2022-S46,02,Martinique,65 ans ou plus,,,3125.0
2022-11-21,2022-S47,02,Martinique,00-04 ans,,,0.0
2022-11-21,2022-S47,02,Martinique,Tous âges,,,1022.1465077
2022-11-28,2022-S48,02,Martinique,00-04 ans,,,0.0
2022-11-28,2022-S48,02,Martinique,05-14 ans,,,0.0
2022-11-28,2022-S48,02,Martinique,65 ans ou plus,,,2717.3913043
2022-12-05,2022-S49,02,Martinique,00-04 ans,,,0.0
2022-12-05,2022-S49,02,Martinique,Tous âges,,,466.2004662
2022-12-12,2022-S50,02,Martinique,05-14 ans,,,0.0
2022-12-12,2022-S50,02,Martinique,65 ans ou plus,,,1796.4071856
2022-12-19,2022-S51,02,Martinique,05-14 ans,,,2222.2222222
2022-12-19,2022-S51,02,Martinique,65 ans ou plus,,,3292.18107
2022-12-26,2022-S52,02,Martinique,00-04 ans,,,1282.0512821
2022-12-26,2022-S52,02,Martinique,05-14 ans,,,1298.7012987
2022-12-26,2022-S52,02,Martinique,15-64 ans,,,1154.7344111
2023-01-02,2023-S01,02,Martinique,Tous âges,,,748.12967581
2023-01-09,2023-S02,02,Martinique,00-04 ans,,,0.0
2023-01-09,2023-S02,02,Martinique,65 ans ou plus,,,2183.4061135
2023-01-16,2023-S03,02,Martinique,15-64 ans,,,837.98882682
2023-01-16,2023-S03,02,Martinique,65 ans ou plus,,,3141.3612565
2023-01-16,2023-S03,02,Martinique,Tous âges,,,1136.3636364
2023-01-23,2023-S04,02,Martinique,00-04 ans,,,0.0
2023-01-23,2023-S04,02,Martinique,65 ans ou plus,,,1829.2682927
2023-02-06,2023-S06,02,Martinique,05-14 ans,,,0.0
2023-02-13,2023-S07,02,Martinique,05-14 ans,,,0.0
2023-02-20,2023-S08,02,Martinique,65 ans ou plus,,,3125.0
2023-03-06,2023-S10,02,Martinique,00-04 ans,,,0.0
2023-03-06,2023-S10,02,Martinique,Tous âges,,,1402.373247
2023-03-13,2023-S11,02,Martinique,Tous âges,,,418.84816754
2023-03-20,2023-S12,02,Martinique,15-64 ans,,,263.15789474
2023-03-27,2023-S13,02,Martinique,15-64 ans,,,253.16455696
2023-03-27,2023-S13,02,Martinique,Tous âges,,,561.16722783
2023-04-03,2023-S14,02,Martinique,00-04 ans,,,0.0
2023-04-03,2023-S14,02,Martinique,05-14 ans,,,0.0
2023-04-10,2023-S15,02,Martinique,00-04 ans,,,0.0
2023-04-10,2023-S15,02,Martinique,15-64 ans,,,282.48587571
2023-04-17,2023-S16,02,Martinique,00-04 ans,,,0.0
2023-04-17,2023-S16,02,Martinique,15-64 ans,,,518.13471503
2023-05-01,2023-S18,02,Martinique,00-04 ans,,,0.0
2023-05-15,2023-S20,02,Martinique,05-14 ans,,,0.0
2023-05-22,2023-S21,02,Martinique,05-14 ans,,,0.0
2023-05-22,2023-S21,02,Martinique,15-64 ans,,,0.0
2023-05-22,2023-S21,02,Martinique,Tous âges,,,1134.9306431
2023-05-29,2023-S22,02,Martinique,00-04 ans,0.0,0.0,0.0
2023-06-05,2023-S23,02,Martinique,00-04 ans,985.22167488,0.0,0.0
2023-06-05,2023-S23,02,Martinique,65 ans ou plus,1869.1588785,3867.4033149,2222.2222222
2023-06-12,2023-S24,02,Martinique,00-04 ans,1687.7637131,11111.111111,0.0
2023-06-26,2023-S26,02,Martinique,00-04 ans,1020.4081633,4166.6666667,0.0
2023-06-26,2023-S26,02,Martinique,65 ans ou plus,2770.7808564,5095.5414013,1869.1588785
2023-06-26,2023-S26,02,Martinique,Tous âges,1063.8297872,3058.1039755,552.48618785
2023-07-03,2023-S27,02,Martinique,15-64 ans,887.5739645,2836.8794326,378.78787879
2023-07-03,2023-S27,02,Martinique,Tous âges,992.90780142,2578.7965616,710.47957371
2023-07-10,2023-S28,02,Martinique,Tous âges,727.80203785,2255.6390977,575.53956835
2023-07-17,2023-S29,02,Martinique,65 ans ou plus,1237.6237624,1526.7175573,2202.6431718
2023-07-17,2023-S29,02,Martinique,Tous âges,728.47682119,1034.4827586,861.00861009
2023-07-24,2023-S30,02,Martinique,00-04 ans,0.0,0.0,1694.9152542
2023-07-24,2023-S30,02,Martinique,15-64 ans,646.8305304,1398.6013986,497.51243781
2023-07-24,2023-S30,02,Martinique,Tous âges,955.41401274,2046.7836257,893.99744572
2023-08-07,2023-S32,02,Martinique,65 ans ou plus,2205.8823529,1257.8616352,4115.2263374
2023-08-07,2023-S32,02,Martinique,Tous âges,836.01286174,1194.0298507,1470.5882353
2023-08-14,2023-S33,02,Martinique,05-14 ans,0.0,0.0,0.0
2023-08-14,2023-S33,02,Martinique,65 ans ou plus,1719.9017199,4516.1290323,3719.0082645
2023-08-21,2023-S34,02,Martinique,00-04 ans,467.28971963,0.0,0.0
2023-08-28,2023-S35,02,Martinique,05-14 ans,628.93081761,4347.826087,0.0
2023-08-28,2023-S35,02,Martinique,15-64 ans,450.45045045,2325.5813953,0.0
2023-08-28,2023-S35,02,Martinique,65 ans ou plus,2538.071066,5421.686747,1224.4897959
2023-08-28,2023-S35,02,Martinique,Tous âges,1072.1944246,4040.4040404,349.24330617
2023-09-04,2023-S36,02,Martinique,Tous âges,705.88235294,843.88185654,221.48394241
2023-09-11,2023-S37,02,Martinique,00-04 ans,858.36909871,3030.3030303,0.0
2023-09-11,2023-S37,02,Martinique,65 ans ou plus,2469.1358025,6164.3835616,1595.7446809
2023-09-11,2023-S37,02,Martinique,Tous âges,1155.3273427,4620.4620462,350.87719298
2023-09-25,2023-S39,02,Martinique,Tous âges,914.07678245,2292.2636103,630.25210084
2023-10-02,2023-S40,02,Martinique,15-64 ans,428.57142857,2564.1025641,465.11627907
2023-10-02,2023-S40,02,Martinique,65 ans ou plus,1923.0769231,3649.6350365,500.0
2023-10-09,2023-S41,02,Martinique,05-14 ans,0.0,0.0,571.42857143
2023-10-16,2023-S42,02,Martinique,15-64 ans,652.74151436,2985.0746269,231.48148148
2023-10-23,2023-S43,02,Martinique,05-14 ans,2285.7142857,4166.6666667,0.0
2023-10-23,2023-S43,02,Martinique,Tous âges,910.86532206,3202.8469751,587.5440658
2020-09-28,2020-S40,03,Guyane,Tous âges,900.9009009,2621.7228464,
2020-10-05,2020-S41,03,Guyane,05-14 ans,458.71559633,6250.0,
2020-10-12,2020-S42,03,Guyane,05-14 ans,485.4368932,0.0,
2020-10-12,2020-S42,03,Guyane,15-64 ans,478.01147228,1886.7924528,
2020-10-12,2020-S42,03,Guyane,65 ans ou plus,2173.9130435,2941.1764706,
2020-10-19,2020-S43,03,Guyane,00-04 ans,3780.0687285,11904.761905,
2020-10-19,2020-S43,03,Guyane,15-64 ans,699.91251094,3626.9430052,
2020-10-19,2020-S43,03,Guyane,Tous âges,1410.0394811,5245.9016393,
2020-10-26,2020-S44,03,Guyane,15-64 ans,486.85491723,1242.2360248,
2020-11-02,2020-S45,03,Guyane,00-04 ans,2834.0080972,0.0,
2020-11-02,2020-S45,03,Guyane,65 ans ou plus,934.57943925,3571.4285714,
2020-11-02,2020-S45,03,Guyane,Tous âges,884.3537415,1214.5748988,
2020-11-09,2020-S46,03,Guyane,00-04 ans,1858.7360595,4444.4444444,
2020-11-09,2020-S46,03,Guyane,Tous âges,792.19987812,2919.7080292,
2020-11-16,2020-S47,03,Guyane,00-04 ans,2517.9856115,4761.9047619,
2020-11-16,2020-S47,03,Guyane,05-14 ans,1860.4651163,9523.8095238,
2020-11-23,2020-S48,03,Guyane,00-04 ans,3125.0,14285.714286,
2020-11-30,2020-S49,03,Guyane,Tous âges,710.38251366,2491.1032028,
2020-12-07,2020-S50,03,Guyane,05-14 ans,1339.2857143,5882.3529412,
2020-12-07,2020-S50,03,Guyane,65 ans ou plus,1600.0,5882.3529412,
2020-12-07,2020-S50,03,Guyane,Tous âges,825.53659879,2912.6213592,
2020-12-14,2020-S51,03,Guyane,15-64 ans,919.73244147,4385.9649123,
2020-12-14,2020-S51,03,Guyane,65 ans ou plus,0.0,0.0,
2020-12-14,2020-S51,03,Guyane,Tous âges,1015.4997328,4368.9320388,
2020-12-28,2020-S53,03,Guyane,65 ans ou plus,2797.2027972,2222.2222222,
2021-01-04,2021-S01,03,Guyane,15-64 ans,682.59385666,1503.7593985,
2021-01-04,2021-S01,03,Guyane,Tous âges,1310.759148,5963.3027523,
2021-01-11,2021-S02,03,Guyane,05-14 ans,0.0,0.0,
2021-01-11,2021-S02,03,Guyane,15-64 ans,467.72684752,781.25,
2021-01-11,2021-S02,03,Guyane,Tous âges,758.01749271,2212.3893805,
2021-01-18,2021-S03,03,Guyane,65 ans ou plus,4929.5774648,12765.957447,
2021-01-25,2021-S04,03,Guyane,00-04 ans,316.4556962,0.0,
2021-01-25,2021-S04,03,Guyane,05-14 ans,0.0,0.0,
2021-01-25,2021-S04,03,Guyane,Tous âges,683.76068376,2347.4178404,
2021-02-01,2021-S05,03,Guyane,65 ans ou plus,3508.7719298,10526.315789,
2021-02-01,2021-S05,03,Guyane,Tous âges,1296.4054213,5381.1659193,
2021-02-08,2021-S06,03,Guyane,Tous âges,628.57142857,2590.6735751,
2021-02-15,2021-S07,03,Guyane,00-04 ans,0.0,0.0,
2021-02-15,2021-S07,03,Guyane,05-14 ans,0.0,0.0,
2021-02-15,2021-S07,03,Guyane,65 ans ou plus,2400.0,3225.8064516,
2021-02-22,2021-S08,03,Guyane,15-64 ans,1236.9172217,4697.9865772,
2021-02-22,2021-S08,03,Guyane,Tous âges,1479.6547472,5660.3773585,
2021-03-01,2021-S09,03,Guyane,00-04 ans,1038.0622837,9090.9090909,
2021-03-01,2021-S09,03,Guyane,05-14 ans,0.0,0.0,
