1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour traumatisme,Taux d'hospitalisations après passages aux urgences pour traumatisme,Taux d'actes médicaux SOS médecins pour traumatisme
2021-11-01,2021-S44,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,23460.852873,17950.236967,4934.8230912
2021-11-08,2021-S45,93,Provence-Alpes-Côte d'Azur,15-64 ans,26580.215901,14226.571321,3728.1330657
2021-11-15,2021-S46,93,Provence-Alpes-Côte d'Azur,Tous âges,26210.952106,14693.634741,2378.7167449
2021-11-22,2021-S47,93,Provence-Alpes-Côte d'Azur,15-64 ans,27297.391304,13515.655965,2745.7627119
2021-11-29,2021-S48,93,Provence-Alpes-Côte d'Azur,00-14 ans,19873.663751,5635.4916067,822.56169213
2021-11-29,2021-S48,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,22639.60852,16666.666667,3229.8136646
2021-12-06,2021-S49,93,Provence-Alpes-Côte d'Azur,15-64 ans,26707.427222,12034.035656,2800.3907522
2021-12-06,2021-S49,93,Provence-Alpes-Côte d'Azur,Tous âges,24062.130677,14018.553968,2173.2381248
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,00-14 ans,15496.129486,5562.4227441,507.6142132
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,15-64 ans,23821.126559,11242.60355,2167.0854271
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,Tous âges,21216.362809,12824.931782,1970.7467283
2021-12-27,2021-S52,93,Provence-Alpes-Côte d'Azur,00-14 ans,17361.626354,7388.5350318,770.59869591
2022-01-03,2022-S01,93,Provence-Alpes-Côte d'Azur,00-14 ans,25338.928341,11494.252874,892.28808158
2022-01-10,2022-S02,93,Provence-Alpes-Côte d'Azur,00-14 ans,25338.310779,9090.9090909,1265.8227848
2022-01-10,2022-S02,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,22097.435119,16272.009715,5293.4407365
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,00-14 ans,23096.590909,9461.0778443,792.39302694
2022-01-24,2022-S04,93,Provence-Alpes-Côte d'Azur,00-14 ans,25545.037292,9882.3529412,794.35127979
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,00-14 ans,26360.404703,8670.5202312,1228.5012285
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,Tous âges,25537.307732,13802.858845,2791.5470911
2022-02-07,2022-S06,93,Provence-Alpes-Côte d'Azur,Tous âges,25879.765396,14281.279106,2735.1332275
2022-02-14,2022-S07,93,Provence-Alpes-Côte d'Azur,Tous âges,26870.075199,15065.707134,3501.5997156
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,00-14 ans,31987.40761,10378.510379,2088.3924235
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,15-64 ans,30306.627102,14833.333333,3643.3365292
2022-02-28,2022-S09,93,Provence-Alpes-Côte d'Azur,00-14 ans,29198.933604,9794.9886105,1796.875
2022-02-28,2022-S09,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,23532.788061,16539.68254,6426.1555806
2022-02-28,2022-S09,93,Provence-Alpes-Côte d'Azur,Tous âges,28245.673566,15287.517532,3034.3998798
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,15-64 ans,28080.520537,13733.905579,3209.076175
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,Tous âges,26488.82961,14153.616704,2664.9191787
2022-03-14,2022-S11,93,Provence-Alpes-Côte d'Azur,00-14 ans,27488.151659,9717.5141243,855.33655634
2022-03-14,2022-S11,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,20184.623863,14549.369425,4408.3526682
2022-03-21,2022-S12,93,Provence-Alpes-Côte d'Azur,15-64 ans,28986.252088,15098.814229,2548.7728131
2022-03-21,2022-S12,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,21587.516961,14764.705882,5309.7345133
2022-03-28,2022-S13,93,Provence-Alpes-Côte d'Azur,00-14 ans,26423.109601,12470.023981,735.63218391
2022-03-28,2022-S13,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,21456.194159,16000.0,3634.2321219
2022-04-04,2022-S14,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,22012.825546,15356.643357,3429.2035398
2022-04-11,2022-S15,93,Provence-Alpes-Côte d'Azur,00-14 ans,28041.878891,16623.036649,1531.5890236
2023-04-24,2023-S17,76,Occitanie,Tous âges,28173.095499,15843.188077,3193.5573452
2023-05-01,2023-S18,76,Occitanie,Tous âges,30908.085605,17501.727713,3645.294726
2023-05-08,2023-S19,76,Occitanie,15-64 ans,30325.943747,14400.356665,4323.458767
2023-05-15,2023-S20,76,Occitanie,65 ans ou plus,24277.311976,16638.137624,5744.6808511
2023-05-15,2023-S20,76,Occitanie,Tous âges,30474.551423,16643.929059,4024.2424242
2023-05-29,2023-S22,76,Occitanie,00-14 ans,39046.875,16745.655608,2262.0904836
2023-06-05,2023-S23,76,Occitanie,65 ans ou plus,25138.359365,17006.578947,4663.2124352
2023-06-12,2023-S24,76,Occitanie,65 ans ou plus,24493.755305,16117.455139,5291.005291
2023-06-19,2023-S25,76,Occitanie,00-14 ans,39576.493762,16447.368421,1939.2917369
2023-06-26,2023-S26,76,Occitanie,00-14 ans,36316.493811,16906.47482,1627.4864376
2023-06-26,2023-S26,76,Occitanie,15-64 ans,30735.53272,15627.632687,4819.2771084
2023-07-03,2023-S27,76,Occitanie,00-14 ans,34330.708661,15770.609319,2055.3359684
2023-07-03,2023-S27,76,Occitanie,65 ans ou plus,26885.536823,18463.107786,4221.6358839
2023-07-17,2023-S29,76,Occitanie,00-14 ans,34065.746892,17560.97561,2267.2064777
2023-07-17,2023-S29,76,Occitanie,65 ans ou plus,26677.199806,17980.636238,4377.8801843
2023-07-24,2023-S30,76,Occitanie,65 ans ou plus,25263.788969,17614.196517,6487.6957494
2023-07-31,2023-S31,76,Occitanie,Tous âges,30465.482757,18072.899089,4597.107438
2023-08-07,2023-S32,76,Occitanie,65 ans ou plus,25837.375837,18733.509235,4981.5498155
2023-08-14,2023-S33,76,Occitanie,00-14 ans,36737.491432,17241.37931,2333.9317774
2023-08-14,2023-S33,76,Occitanie,15-64 ans,31420.070068,16991.869919,5557.4732482
2023-08-28,2023-S35,76,Occitanie,15-64 ans,29297.998308,14311.19037,3694.9685535
2023-08-28,2023-S35,76,Occitanie,65 ans ou plus,24720.720721,17385.663315,4100.2277904
2023-09-18,2023-S38,76,Occitanie,65 ans ou plus,25443.642149,17915.417915,3614.4578313
2023-09-25,2023-S39,76,Occitanie,65 ans ou plus,25977.011494,18234.165067,4047.6190476
2023-09-25,2023-S39,76,Occitanie,Tous âges,31424.367098,16899.097621,3377.7777778
2023-10-02,2023-S40,76,Occitanie,15-64 ans,30912.207403,15203.695926,4938.2716049
2023-10-02,2023-S40,76,Occitanie,65 ans ou plus,26075.525813,17589.058524,5251.1415525
2023-10-09,2023-S41,76,Occitanie,15-64 ans,31106.201843,14266.607222,3935.1851852
2023-10-16,2023-S42,76,Occitanie,Tous âges,29180.226251,14513.124471,3600.5434783
2023-10-23,2023-S43,76,Occitanie,Tous âges,28228.158558,15868.673051,3229.4489612
2023-10-30,2023-S44,76,Occitanie,Tous âges,27093.886614,14320.987654,2933.6734694
2023-11-13,2023-S46,76,Occitanie,15-64 ans,30366.522367,15102.575295,4109.06298
2023-11-20,2023-S47,76,Occitanie,00-14 ans,28685.04045,6508.135169,1247.4012474
2023-11-20,2023-S47,76,Occitanie,15-64 ans,30026.34415,14753.382802,3519.510329
2023-11-20,2023-S47,76,Occitanie,65 ans ou plus,24364.140015,16703.574818,5128.2051282
2023-11-27,2023-S48,76,Occitanie,65 ans ou plus,22296.626984,16288.909036,4589.3719807
2023-11-27,2023-S48,76,Occitanie,Tous âges,26283.199749,14328.358209,2803.3472803
2023-12-04,2023-S49,76,Occitanie,Tous âges,26215.251289,14000.0,2529.8804781
2023-12-11,2023-S50,76,Occitanie,15-64 ans,27867.220889,13275.94019,3371.6191182
2023-12-11,2023-S50,76,Occitanie,Tous âges,26053.960381,13730.972352,2502.5025025
2023-12-25,2023-S52,76,Occitanie,15-64 ans,23070.134149,14354.909731,2176.541717
2023-12-25,2023-S52,76,Occitanie,Tous âges,21227.521501,13532.915839,1422.8073901
2024-01-01,2024-S01,76,Occitanie,00-14 ans,20775.906075,6518.5185185,999.28622413
