1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour pathologies ORL,Taux d'hospitalisations après passages aux urgences pour pathologies ORL,Taux d'actes médicaux SOS médecins pour pathologies ORL
2023-12-18,2023-S51,02,Martinique,65 ans ou plus,281.69014085,0.0,7655.5023923
2023-12-25,2023-S52,02,Martinique,15-64 ans,1391.0355487,0.0,15492.957746
2023-12-25,2023-S52,02,Martinique,Tous âges,6371.1911357,2409.6385542,17061.611374
2024-01-08,2024-S02,02,Martinique,65 ans ou plus,0.0,0.0,5853.6585366
2024-01-15,2024-S03,02,Martinique,00-14 ans,12269.93865,5940.5940594,28685.258964
2024-01-15,2024-S03,02,Martinique,15-64 ans,295.85798817,0.0,13289.760349
2024-01-15,2024-S03,02,Martinique,Tous âges,3982.300885,1891.8918919,16335.540839
2024-01-22,2024-S04,02,Martinique,00-14 ans,11422.413793,2469.1358025,31140.350877
2024-01-29,2024-S05,02,Martinique,15-64 ans,463.67851623,0.0,12814.645309
2024-01-29,2024-S05,02,Martinique,Tous âges,3525.6410256,993.37748344,14330.874605
2024-02-05,2024-S06,02,Martinique,15-64 ans,773.99380805,1041.6666667,8351.1777302
2024-02-05,2024-S06,02,Martinique,65 ans ou plus,265.25198939,0.0,4326.9230769
2024-02-12,2024-S07,02,Martinique,00-14 ans,16742.081448,3370.7865169,28488.372093
2024-02-12,2024-S07,02,Martinique,Tous âges,4888.3524442,1479.2899408,13528.748591
2024-02-19,2024-S08,02,Martinique,15-64 ans,1037.613489,0.0,12222.222222
2024-02-26,2024-S09,02,Martinique,15-64 ans,144.50867052,0.0,13453.815261
2024-03-04,2024-S10,02,Martinique,00-14 ans,11881.188119,6349.2063492,31250.0
2024-03-11,2024-S11,02,Martinique,00-14 ans,10552.763819,0.0,36086.956522
2024-03-11,2024-S11,02,Martinique,65 ans ou plus,0.0,0.0,3260.8695652
2024-03-11,2024-S11,02,Martinique,Tous âges,3183.0238727,0.0,17840.375587
2024-03-25,2024-S13,02,Martinique,00-14 ans,13920.454545,3508.7719298,34911.242604
2024-03-25,2024-S13,02,Martinique,15-64 ans,654.66448445,0.0,19811.320755
2024-03-25,2024-S13,02,Martinique,Tous âges,4064.4171779,800.0,19523.099851
2024-04-01,2024-S14,02,Martinique,00-14 ans,12034.383954,0.0,33571.428571
2024-04-01,2024-S14,02,Martinique,65 ans ou plus,0.0,0.0,3686.6359447
2024-04-08,2024-S15,02,Martinique,00-14 ans,9782.6086957,5357.1428571,33142.857143
2024-04-08,2024-S15,02,Martinique,15-64 ans,872.09302326,1136.3636364,16944.444444
2024-04-08,2024-S15,02,Martinique,Tous âges,3041.0183876,1503.7593985,17092.866756
2024-05-13,2024-S20,02,Martinique,00-14 ans,8515.8150852,3225.8064516,43137.254902
2024-05-20,2024-S21,02,Martinique,00-14 ans,10554.08971,3571.4285714,37323.943662
2024-05-20,2024-S21,02,Martinique,65 ans ou plus,0.0,0.0,4390.2439024
2024-05-27,2024-S22,02,Martinique,15-64 ans,597.01492537,0.0,16666.666667
2024-06-03,2024-S23,02,Martinique,15-64 ans,448.43049327,0.0,15549.597855
2024-06-10,2024-S24,02,Martinique,15-64 ans,597.01492537,0.0,13076.923077
2024-06-17,2024-S25,02,Martinique,00-14 ans,13296.398892,5000.0,40880.503145
2024-06-17,2024-S25,02,Martinique,15-64 ans,784.92935636,657.89473684,12562.81407
2024-06-17,2024-S25,02,Martinique,65 ans ou plus,238.66348449,0.0,5468.75
2024-06-24,2024-S26,02,Martinique,00-14 ans,10289.389068,6521.7391304,39080.45977
2024-06-24,2024-S26,02,Martinique,15-64 ans,166.66666667,0.0,11809.045226
2024-06-24,2024-S26,02,Martinique,Tous âges,2544.3330763,906.34441088,15394.08867
2024-07-01,2024-S27,02,Martinique,00-14 ans,11307.420495,5172.4137931,40769.230769
2024-07-01,2024-S27,02,Martinique,65 ans ou plus,0.0,0.0,0.0
2024-07-15,2024-S29,02,Martinique,Tous âges,3695.6521739,280.8988764,14285.714286
2024-07-22,2024-S30,02,Martinique,Tous âges,4247.6601872,1566.5796345,16894.977169
2022-03-07,2022-S10,02,Martinique,65 ans ou plus,,,1363.6363636
2022-03-14,2022-S11,02,Martinique,65 ans ou plus,,,1556.4202335
2022-03-21,2022-S12,02,Martinique,Tous âges,,,16503.800217
2022-04-04,2022-S14,02,Martinique,15-64 ans,,,13872.83237
2022-04-11,2022-S15,02,Martinique,15-64 ans,,,13709.677419
2022-04-11,2022-S15,02,Martinique,65 ans ou plus,,,1428.5714286
2022-04-18,2022-S16,02,Martinique,00-14 ans,,,32474.226804
2022-04-18,2022-S16,02,Martinique,Tous âges,,,18473.895582
2022-05-02,2022-S18,02,Martinique,00-14 ans,,,38000.0
2022-05-09,2022-S19,02,Martinique,15-64 ans,,,19239.904988
2022-05-09,2022-S19,02,Martinique,65 ans ou plus,,,4147.4654378
2022-05-09,2022-S19,02,Martinique,Tous âges,,,23664.921466
2022-05-16,2022-S20,02,Martinique,15-64 ans,,,16018.306636
2022-05-16,2022-S20,02,Martinique,65 ans ou plus,,,3524.2290749
2022-05-16,2022-S20,02,Martinique,Tous âges,,,20127.118644
2022-05-23,2022-S21,02,Martinique,65 ans ou plus,,,4400.0
2022-05-30,2022-S22,02,Martinique,00-14 ans,,,29842.931937
2022-06-13,2022-S24,02,Martinique,00-14 ans,,,33510.638298
2022-06-20,2022-S25,02,Martinique,00-14 ans,,,39523.809524
2022-06-20,2022-S25,02,Martinique,15-64 ans,,,14496.314496
2022-06-27,2022-S26,02,Martinique,Tous âges,,,13049.095607
2022-07-04,2022-S27,02,Martinique,00-14 ans,,,43243.243243
2022-07-04,2022-S27,02,Martinique,Tous âges,,,15019.255456
2022-07-11,2022-S28,02,Martinique,15-64 ans,,,11355.311355
2022-07-11,2022-S28,02,Martinique,Tous âges,,,13356.164384
2022-07-18,2022-S29,02,Martinique,15-64 ans,,,16957.605985
2022-07-18,2022-S29,02,Martinique,Tous âges,,,17552.533993
2022-07-25,2022-S30,02,Martinique,65 ans ou plus,,,3493.4497817
2022-08-08,2022-S32,02,Martinique,15-64 ans,,,16543.209877
2022-08-08,2022-S32,02,Martinique,Tous âges,,,16103.896104
2022-08-15,2022-S33,02,Martinique,Tous âges,,,17761.557178
2022-09-12,2022-S37,02,Martinique,00-14 ans,,,40808.823529
2022-09-19,2022-S38,02,Martinique,00-14 ans,,,32885.90604
2022-09-19,2022-S38,02,Martinique,15-64 ans,,,16524.216524
2022-09-19,2022-S38,02,Martinique,Tous âges,,,19852.941176
2022-09-26,2022-S39,02,Martinique,65 ans ou plus,,,1005.0251256
2022-10-03,2022-S40,02,Martinique,00-14 ans,,,30033.0033
2022-10-03,2022-S40,02,Martinique,15-64 ans,,,12128.146453
2022-10-03,2022-S40,02,Martinique,65 ans ou plus,,,5583.7563452
2022-10-10,2022-S41,02,Martinique,00-14 ans,,,34647.887324
2022-10-10,2022-S41,02,Martinique,Tous âges,,,18002.081165
2022-10-17,2022-S42,02,Martinique,65 ans ou plus,,,6422.0183486
2022-10-17,2022-S42,02,Martinique,Tous âges,,,22801.302932
2022-10-31,2022-S44,02,Martinique,15-64 ans,,,17647.058824
2022-10-31,2022-S44,02,Martinique,Tous âges,,,17769.607843
2022-11-14,2022-S46,02,Martinique,15-64 ans,,,16216.216216
2022-11-21,2022-S47,02,Martinique,00-14 ans,,,40223.463687
2022-11-21,2022-S47,02,Martinique,Tous âges,,,20954.003407
2022-11-28,2022-S48,02,Martinique,15-64 ans,,,16791.97995
2022-11-28,2022-S48,02,Martinique,65 ans ou plus,,,3804.3478261
2022-11-28,2022-S48,02,Martinique,Tous âges,,,20347.394541
2022-12-05,2022-S49,02,Martinique,00-14 ans,,,52459.016393
2022-12-12,2022-S50,02,Martinique,00-14 ans,,,41089.108911
2022-12-12,2022-S50,02,Martinique,15-64 ans,,,16991.643454
2022-12-12,2022-S50,02,Martinique,65 ans ou plus,,,6586.8263473
2022-12-19,2022-S51,02,Martinique,15-64 ans,,,22950.819672
2022-12-19,2022-S51,02,Martinique,65 ans ou plus,,,4526.7489712
2022-12-26,2022-S52,02,Martinique,15-64 ans,,,21016.166282
2023-01-02,2023-S01,02,Martinique,65 ans ou plus,,,6542.0560748
2023-01-02,2023-S01,02,Martinique,Tous âges,,,20573.566085
2023-01-09,2023-S02,02,Martinique,Tous âges,,,20543.09327
2023-01-16,2023-S03,02,Martinique,Tous âges,,,16792.929293
2023-01-23,2023-S04,02,Martinique,00-14 ans,,,46341.463415
2023-01-23,2023-S04,02,Martinique,Tous âges,,,27617.801047
2023-02-06,2023-S06,02,Martinique,15-64 ans,,,19279.661017
2023-02-06,2023-S06,02,Martinique,Tous âges,,,21945.701357
2023-02-20,2023-S08,02,Martinique,00-14 ans,,,46231.155779
2023-02-20,2023-S08,02,Martinique,15-64 ans,,,22111.553785
2023-02-27,2023-S09,02,Martinique,00-14 ans,,,35658.914729
2023-02-27,2023-S09,02,Martinique,15-64 ans,,,25457.875458
2023-02-27,2023-S09,02,Martinique,Tous âges,,,24774.322969
2023-03-06,2023-S10,02,Martinique,00-14 ans,,,35836.177474
2023-03-06,2023-S10,02,Martinique,15-64 ans,,,22421.524664
2023-03-06,2023-S10,02,Martinique,Tous âges,,,23516.720604
2023-03-13,2023-S11,02,Martinique,15-64 ans,,,16631.130064
2023-03-20,2023-S12,02,Martinique,00-14 ans,,,33333.333333
2023-03-27,2023-S13,02,Martinique,15-64 ans,,,18734.177215
2023-04-03,2023-S14,02,Martinique,65 ans ou plus,,,6557.3770492
2023-04-10,2023-S15,02,Martinique,00-14 ans,,,30538.922156
2023-04-10,2023-S15,02,Martinique,15-64 ans,,,19491.525424
2023-04-17,2023-S16,02,Martinique,65 ans ou plus,,,7009.3457944
2023-04-17,2023-S16,02,Martinique,Tous âges,,,21471.652593
2023-04-24,2023-S17,02,Martinique,Tous âges,,,21579.532814
2023-05-01,2023-S18,02,Martinique,Tous âges,,,20393.120393
2024-10-21,2024-S43,02,Martinique,15-64 ans,2167.1826625,1612.9032258,14851.485149
2024-10-21,2024-S43,02,Martinique,65 ans ou plus,505.05050505,555.55555556,2298.8505747
2024-10-28,2024-S44,02,Martinique,15-64 ans,1446.9453376,1612.9032258,13312.693498
2024-10-28,2024-S44,02,Martinique,65 ans ou plus,466.2004662,0.0,3703.7037037
2024-10-28,2024-S44,02,Martinique,Tous âges,5597.788528,2472.5274725,15828.402367
2024-11-04,2024-S45,02,Martinique,15-64 ans,1920.2363368,2678.5714286,19061.583578
2024-11-11,2024-S46,02,Martinique,00-14 ans,13729.977117,3389.8305085,47179.487179
2024-11-11,2024-S46,02,Martinique,15-64 ans,680.27210884,0.0,18688.52459
2024-11-18,2024-S47,02,Martinique,65 ans ou plus,934.57943925,0.0,3846.1538462
2024-11-25,2024-S48,02,Martinique,15-64 ans,826.44628099,0.0,21580.547112
2024-12-02,2024-S49,02,Martinique,15-64 ans,1026.3929619,0.0,20110.192837
2024-12-09,2024-S50,02,Martinique,00-14 ans,15421.686747,3571.4285714,31221.719457
2024-12-16,2024-S51,02,Martinique,15-64 ans,432.9004329,0.0,18936.877076
2024-12-23,2024-S52,02,Martinique,65 ans ou plus,234.74178404,0.0,3278.6885246
2019-12-30,2020-S01,03,Guyane,15-64 ans,2027.8833967,0.0,
2019-12-30,2020-S01,03,Guyane,Tous âges,4340.8360129,0.0,
2020-01-06,2020-S02,03,Guyane,15-64 ans,2092.4149956,2105.2631579,
2020-01-06,2020-S02,03,Guyane,65 ans ou plus,806.4516129,0.0,
2020-01-13,2020-S03,03,Guyane,15-64 ans,2243.313201,0.0,
2020-01-27,2020-S05,03,Guyane,00-14 ans,10194.902549,4081.6326531,
2020-01-27,2020-S05,03,Guyane,15-64 ans,1719.4570136,0.0,
2020-02-03,2020-S06,03,Guyane,00-14 ans,13021.702838,2083.3333333,
2020-02-03,2020-S06,03,Guyane,65 ans ou plus,0.0,0.0,
2020-02-10,2020-S07,03,Guyane,65 ans ou plus,2173.9130435,0.0,
2020-02-17,2020-S08,03,Guyane,65 ans ou plus,0.0,0.0,
2020-02-24,2020-S09,03,Guyane,00-14 ans,10382.513661,7500.0,
2020-03-09,2020-S11,03,Guyane,15-64 ans,3478.2608696,0.0,
2020-03-09,2020-S11,03,Guyane,65 ans ou plus,0.0,0.0,
2020-03-30,2020-S14,03,Guyane,15-64 ans,3888.8888889,0.0,
2020-04-06,2020-S15,03,Guyane,00-14 ans,9313.7254902,0.0,
2020-04-06,2020-S15,03,Guyane,15-64 ans,1977.4011299,1538.4615385,
2020-04-06,2020-S15,03,Guyane,65 ans ou plus,1388.8888889,0.0,
2020-04-13,2020-S16,03,Guyane,00-14 ans,7234.0425532,0.0,
2020-04-20,2020-S17,03,Guyane,15-64 ans,2649.930265,1041.6666667,
2020-04-20,2020-S17,03,Guyane,Tous âges,2520.1612903,645.16129032,
2020-05-04,2020-S19,03,Guyane,65 ans ou plus,0.0,0.0,
2020-05-11,2020-S20,03,Guyane,15-64 ans,1483.3127318,0.0,
2020-05-25,2020-S22,03,Guyane,Tous âges,1745.8100559,1357.4660633,
2020-06-01,2020-S23,03,Guyane,65 ans ou plus,806.4516129,0.0,
2020-06-01,2020-S23,03,Guyane,Tous âges,2274.3425729,444.44444444,
2020-06-08,2020-S24,03,Guyane,00-14 ans,5158.7301587,0.0,
2020-06-08,2020-S24,03,Guyane,65 ans ou plus,1886.7924528,0.0,
2020-06-15,2020-S25,03,Guyane,15-64 ans,744.68085106,0.0,
2020-06-15,2020-S25,03,Guyane,Tous âges,1583.5312747,0.0,
2020-06-22,2020-S26,03,Guyane,Tous âges,1569.8587127,0.0,
2020-06-29,2020-S27,03,Guyane,15-64 ans,1687.7637131,1190.4761905,
2020-06-29,2020-S27,03,Guyane,Tous âges,2153.8461538,1185.770751,
2020-07-06,2020-S28,03,Guyane,65 ans ou plus,0.0,0.0,
2020-07-20,2020-S30,03,Guyane,Tous âges,2132.8958162,0.0,
2020-07-27,2020-S31,03,Guyane,Tous âges,2209.9447514,1683.5016835,
2020-08-03,2020-S32,03,Guyane,15-64 ans,1997.8969506,2702.7027027,
2020-08-10,2020-S33,03,Guyane,15-64 ans,1807.2289157,526.31578947,
2020-08-10,2020-S33,03,Guyane,Tous âges,2869.4404591,1700.6802721,
2020-08-17,2020-S34,03,Guyane,00-14 ans,5714.2857143,0.0,
2020-08-17,2020-S34,03,Guyane,Tous âges,2144.3888492,0.0,
2020-09-14,2020-S38,03,Guyane,15-64 ans,2316.6023166,613.49693252,
2020-09-14,2020-S38,03,Guyane,65 ans ou plus,0.0,0.0,
2020-09-21,2020-S39,03,Guyane,65 ans ou plus,1111.1111111,0.0,
2020-09-28,2020-S40,03,Guyane,Tous âges,5885.8858859,3370.7865169,
