1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour allergie,Taux d'hospitalisations après passages aux urgences pour allergie,Taux d'actes médicaux SOS médecins pour allergie
2021-05-17,2021-S20,44,Grand Est,Tous âges,750.12714019,305.97552196,1792.3362176
2021-05-24,2021-S21,44,Grand Est,15-64 ans,904.53025236,279.32960894,2540.5007364
2021-06-07,2021-S23,44,Grand Est,15-64 ans,1044.1878155,570.92665788,5150.3759398
2021-06-21,2021-S25,44,Grand Est,Tous âges,996.60416359,596.38659884,2572.0363566
2021-06-28,2021-S26,44,Grand Est,15-64 ans,856.11510791,231.58869847,1841.4130026
2021-07-05,2021-S27,44,Grand Est,Tous âges,934.69095537,353.55414961,2077.3930754
2021-07-12,2021-S28,44,Grand Est,00-14 ans,1562.7906977,306.74846626,2302.4268824
2021-07-26,2021-S30,44,Grand Est,00-14 ans,1737.9418082,866.55112652,2648.4751204
2021-08-30,2021-S35,44,Grand Est,Tous âges,897.95918367,370.30506084,2433.6768253
2021-09-06,2021-S36,44,Grand Est,65 ans ou plus,278.05037619,71.633237822,568.18181818
2021-09-20,2021-S38,44,Grand Est,Tous âges,830.63970533,177.17930546,1305.344858
2021-10-04,2021-S40,44,Grand Est,15-64 ans,781.4195789,346.36318654,1265.4012654
2021-10-18,2021-S42,44,Grand Est,00-14 ans,1184.0992388,407.60869565,1491.2280702
2021-10-25,2021-S43,44,Grand Est,15-64 ans,923.27984172,497.51243781,963.70061034
2021-12-27,2021-S52,44,Grand Est,65 ans ou plus,316.35558368,193.17450097,1077.5862069
2021-12-27,2021-S52,44,Grand Est,Tous âges,873.48779988,232.36514523,1334.687364
2022-01-10,2022-S02,44,Grand Est,Tous âges,812.1012003,335.21524347,1141.4077362
2022-01-17,2022-S03,44,Grand Est,00-14 ans,964.33770015,644.32989691,1274.2382271
2022-04-25,2022-S17,44,Grand Est,Tous âges,668.27259305,318.30238727,2082.5298882
2022-05-02,2022-S18,44,Grand Est,Tous âges,760.47080404,300.24726245,2525.0649833
2022-05-16,2022-S20,44,Grand Est,00-14 ans,1432.120415,1376.146789,6134.9693252
2022-06-13,2022-S24,84,Auvergne et Rhône-Alpes,00-14 ans,1159.3929682,987.65432099,1774.3979721
2022-06-13,2022-S24,84,Auvergne et Rhône-Alpes,15-64 ans,1097.1848034,358.55145213,1877.1726535
2022-06-27,2022-S26,84,Auvergne et Rhône-Alpes,65 ans ou plus,593.91239792,133.51134846,818.33060556
2022-07-04,2022-S27,84,Auvergne et Rhône-Alpes,00-14 ans,1156.0693642,1152.368758,1021.4007782
2022-07-04,2022-S27,84,Auvergne et Rhône-Alpes,Tous âges,1034.9847596,461.92609183,1091.7030568
2022-07-11,2022-S28,84,Auvergne et Rhône-Alpes,Tous âges,1043.2801822,401.49522359,1275.3897024
2022-07-18,2022-S29,84,Auvergne et Rhône-Alpes,Tous âges,1056.3140319,368.95326592,1480.3947719
2022-08-01,2022-S31,84,Auvergne et Rhône-Alpes,00-14 ans,975.88177889,637.9585327,1484.8289219
2022-08-08,2022-S32,84,Auvergne et Rhône-Alpes,Tous âges,925.15132129,374.3700504,1159.9943415
2022-08-29,2022-S35,84,Auvergne et Rhône-Alpes,65 ans ou plus,386.82581786,54.083288264,889.24818108
2022-09-12,2022-S37,84,Auvergne et Rhône-Alpes,00-14 ans,951.40664962,382.65306122,1198.9342806
2022-09-12,2022-S37,84,Auvergne et Rhône-Alpes,65 ans ou plus,421.66000888,210.58173203,454.95905369
2022-09-26,2022-S39,84,Auvergne et Rhône-Alpes,Tous âges,699.90840125,331.44593288,884.32122371
2022-10-03,2022-S40,84,Auvergne et Rhône-Alpes,Tous âges,625.13709147,322.6240086,949.13604283
2022-10-10,2022-S41,84,Auvergne et Rhône-Alpes,00-14 ans,831.80835136,688.0733945,982.53275109
2022-10-10,2022-S41,84,Auvergne et Rhône-Alpes,15-64 ans,876.44896805,463.67851623,618.92130858
2022-10-10,2022-S41,84,Auvergne et Rhône-Alpes,Tous âges,740.91572889,278.66242038,753.56175674
2022-10-24,2022-S43,84,Auvergne et Rhône-Alpes,65 ans ou plus,380.38038038,25.227043391,659.52184666
2022-11-07,2022-S45,84,Auvergne et Rhône-Alpes,15-64 ans,598.06057499,379.90713381,637.78315373
2022-11-07,2022-S45,84,Auvergne et Rhône-Alpes,65 ans ou plus,204.91803279,78.905839032,442.47787611
2022-11-07,2022-S45,84,Auvergne et Rhône-Alpes,Tous âges,543.80947916,212.37434518,708.80094507
2022-11-14,2022-S46,84,Auvergne et Rhône-Alpes,Tous âges,529.1005291,220.52146841,608.44667144
2022-11-21,2022-S47,84,Auvergne et Rhône-Alpes,65 ans ou plus,240.25906195,173.22444939,515.46391753
2022-11-28,2022-S48,84,Auvergne et Rhône-Alpes,00-14 ans,546.64723032,267.61819804,495.20272361
2022-12-12,2022-S50,84,Auvergne et Rhône-Alpes,00-14 ans,685.60235064,182.81535649,373.59900374
2022-12-12,2022-S50,84,Auvergne et Rhône-Alpes,15-64 ans,526.58618032,292.76453367,352.65594005
2022-02-28,2022-S09,84,Auvergne et Rhône-Alpes,Tous âges,509.66608084,202.83975659,1072.4499523
2022-03-07,2022-S10,84,Auvergne et Rhône-Alpes,00-14 ans,593.54419058,296.15004936,1000.3572705
2022-03-07,2022-S10,84,Auvergne et Rhône-Alpes,15-64 ans,528.16207481,173.370319,1013.0856902
2022-03-07,2022-S10,84,Auvergne et Rhône-Alpes,Tous âges,493.04677623,124.76606363,960.21947874
2022-03-21,2022-S12,84,Auvergne et Rhône-Alpes,00-14 ans,727.40631888,518.67219917,1682.0580475
2022-03-21,2022-S12,84,Auvergne et Rhône-Alpes,65 ans ou plus,326.60332542,72.324011572,922.81879195
2022-03-28,2022-S13,84,Auvergne et Rhône-Alpes,65 ans ou plus,293.61142047,24.289531212,515.02145923
2022-03-28,2022-S13,84,Auvergne et Rhône-Alpes,Tous âges,672.72463828,204.94428077,1514.4508671
2022-04-04,2022-S14,84,Auvergne et Rhône-Alpes,65 ans ou plus,218.81838074,96.688421562,741.42724745
2022-04-11,2022-S15,84,Auvergne et Rhône-Alpes,00-14 ans,931.67701863,117.23329426,1757.8905314
2022-04-11,2022-S15,84,Auvergne et Rhône-Alpes,15-64 ans,695.20816968,307.21966206,1784.5340383
2022-04-11,2022-S15,84,Auvergne et Rhône-Alpes,Tous âges,648.29821718,172.07147584,1579.7032073
2022-04-18,2022-S16,84,Auvergne et Rhône-Alpes,00-14 ans,1082.5140837,407.60869565,2590.9090909
2022-04-18,2022-S16,84,Auvergne et Rhône-Alpes,65 ans ou plus,205.13822409,73.403474431,972.76264591
2022-04-25,2022-S17,84,Auvergne et Rhône-Alpes,15-64 ans,692.59227394,316.580926,2365.7870792
2022-05-02,2022-S18,84,Auvergne et Rhône-Alpes,15-64 ans,705.23596703,382.99502106,2631.5789474
2022-05-09,2022-S19,84,Auvergne et Rhône-Alpes,15-64 ans,648.09596651,443.29516069,4247.9908152
2022-05-09,2022-S19,84,Auvergne et Rhône-Alpes,Tous âges,638.27907593,271.14967462,4240.1452282
2022-05-16,2022-S20,84,Auvergne et Rhône-Alpes,00-14 ans,1445.1885795,1039.26097,6895.0749465
2022-05-16,2022-S20,84,Auvergne et Rhône-Alpes,15-64 ans,996.38378087,512.63273526,6796.1165049
2022-05-23,2022-S21,84,Auvergne et Rhône-Alpes,15-64 ans,889.89084006,556.8814638,5347.467609
2022-05-23,2022-S21,84,Auvergne et Rhône-Alpes,Tous âges,833.86364135,328.75929102,4005.4227262
2022-05-30,2022-S22,84,Auvergne et Rhône-Alpes,15-64 ans,958.23967822,306.39601685,3420.4793028
2022-05-30,2022-S22,84,Auvergne et Rhône-Alpes,Tous âges,821.60920556,220.84195997,2683.1658907
2022-06-06,2022-S23,84,Auvergne et Rhône-Alpes,15-64 ans,933.38497289,225.22522523,1762.5231911
2022-06-06,2022-S23,84,Auvergne et Rhône-Alpes,65 ans ou plus,366.53730056,82.3723229,1197.1268955
2022-06-13,2022-S24,84,Auvergne et Rhône-Alpes,65 ans ou plus,553.07381408,209.86358867,669.45606695
2022-06-20,2022-S25,84,Auvergne et Rhône-Alpes,00-14 ans,1324.0679876,836.32019116,1373.5046522
2022-08-08,2022-S32,84,Auvergne et Rhône-Alpes,15-64 ans,1051.3719121,435.47110055,1119.4937941
2022-08-15,2022-S33,84,Auvergne et Rhône-Alpes,00-14 ans,1091.954023,963.08186196,1640.625
2022-08-22,2022-S34,84,Auvergne et Rhône-Alpes,Tous âges,801.33894609,414.26246486,1475.5791648
2022-08-29,2022-S35,84,Auvergne et Rhône-Alpes,15-64 ans,912.25956366,887.00347088,1466.6666667
2022-09-05,2022-S36,84,Auvergne et Rhône-Alpes,00-14 ans,763.71210368,529.1005291,1607.5388027
2022-09-26,2022-S39,84,Auvergne et Rhône-Alpes,65 ans ou plus,325.90412111,148.00197336,803.8585209
2021-07-12,2021-S28,93,Provence-Alpes-Côte d'Azur,00-14 ans,1299.0804262,1001.4306152,3609.2097075
2021-07-12,2021-S28,93,Provence-Alpes-Côte d'Azur,15-64 ans,1266.8463612,756.27363355,1991.7799557
2021-07-12,2021-S28,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,551.18110236,274.97708524,1629.6296296
2021-07-19,2021-S29,93,Provence-Alpes-Côte d'Azur,00-14 ans,1449.704142,280.50490884,3080.0821355
2021-07-26,2021-S30,93,Provence-Alpes-Côte d'Azur,15-64 ans,1188.633072,789.07435508,2112.9085507
2021-08-02,2021-S31,93,Provence-Alpes-Côte d'Azur,00-14 ans,1451.9056261,727.80203785,2417.4053183
2021-08-02,2021-S31,93,Provence-Alpes-Côte d'Azur,15-64 ans,1198.7283056,821.55767335,1718.8037126
2021-08-02,2021-S31,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,625.415835,314.56432841,1065.7193606
2021-08-02,2021-S31,93,Provence-Alpes-Côte d'Azur,Tous âges,1119.6493967,578.95498625,1731.521132
2021-08-16,2021-S33,93,Provence-Alpes-Côte d'Azur,15-64 ans,1241.7175353,496.74014281,1964.0479361
2021-08-23,2021-S34,93,Provence-Alpes-Côte d'Azur,00-14 ans,1207.9062958,340.71550256,3667.953668
2021-08-23,2021-S34,93,Provence-Alpes-Côte d'Azur,15-64 ans,1071.1597476,853.7886873,1542.5008205
2021-08-23,2021-S34,93,Provence-Alpes-Côte d'Azur,Tous âges,959.48827292,533.94355454,1965.6019656
2021-08-30,2021-S35,93,Provence-Alpes-Côte d'Azur,00-14 ans,1337.3253493,560.74766355,2960.8404967
2021-08-30,2021-S35,93,Provence-Alpes-Côte d'Azur,15-64 ans,1119.8778315,562.21889055,1853.7243006
2021-09-06,2021-S36,93,Provence-Alpes-Côte d'Azur,00-14 ans,1269.465132,1376.9363167,3340.2922756
2021-09-06,2021-S36,93,Provence-Alpes-Côte d'Azur,15-64 ans,1041.6666667,636.94267516,1495.5134596
2021-09-27,2021-S39,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,434.71960585,225.80645161,649.35064935
2021-10-04,2021-S40,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,383.57721267,192.61637239,1666.6666667
2021-10-11,2021-S41,93,Provence-Alpes-Côte d'Azur,00-14 ans,904.58488228,1173.4028683,2979.5158287
2021-10-11,2021-S41,93,Provence-Alpes-Côte d'Azur,Tous âges,715.6333355,496.46457048,1912.3783032
2021-10-18,2021-S42,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,381.08680311,272.47956403,968.78363832
2021-10-18,2021-S42,93,Provence-Alpes-Côte d'Azur,Tous âges,841.27505751,539.00284474,1781.5646785
2021-11-08,2021-S45,93,Provence-Alpes-Côte d'Azur,Tous âges,848.66613335,458.24094605,1965.4977376
2021-11-15,2021-S46,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,302.46291229,176.52250662,345.22439586
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,00-14 ans,1154.1168191,618.04697157,2436.5482234
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,15-64 ans,838.46925613,670.61143984,1193.4673367
2021-12-20,2021-S51,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,292.63101889,82.895827577,1094.8905109
2021-12-27,2021-S52,93,Provence-Alpes-Côte d'Azur,15-64 ans,888.68408926,444.60911449,1043.0247718
2022-01-03,2022-S01,93,Provence-Alpes-Côte d'Azur,Tous âges,692.13022302,313.85443133,1146.7889908
2022-01-10,2022-S02,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,212.47533768,91.074681239,805.52359033
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,00-14 ans,667.61363636,718.56287425,2165.8742736
2022-01-17,2022-S03,93,Provence-Alpes-Côte d'Azur,Tous âges,599.90770651,290.19152641,1598.7882868
2022-01-24,2022-S04,93,Provence-Alpes-Côte d'Azur,00-14 ans,817.55593804,235.29411765,3398.0582524
2022-01-24,2022-S04,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,110.43622308,0.0,719.42446043
2022-01-31,2022-S05,93,Provence-Alpes-Côte d'Azur,15-64 ans,844.17868449,383.95904437,1989.9177501
2022-02-07,2022-S06,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,281.29395218,149.79029359,1079.4896958
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,15-64 ans,619.84833498,250.0,2205.177373
2022-02-21,2022-S08,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,318.51544107,123.34258403,1413.7606032
2022-02-28,2022-S09,93,Provence-Alpes-Côte d'Azur,15-64 ans,800.0547046,460.44370029,1778.6561265
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,00-14 ans,599.47545897,583.43057176,2722.5901398
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,15-64 ans,732.00488003,351.15099493,1685.5753647
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,290.49661087,60.882800609,1103.7527594
2022-03-07,2022-S10,93,Provence-Alpes-Côte d'Azur,Tous âges,590.19673224,238.62788963,1995.048784
2022-03-14,2022-S11,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,206.66850372,61.519532452,1276.1020882
2022-03-21,2022-S12,93,Provence-Alpes-Côte d'Azur,00-14 ans,1007.4038111,347.62456547,3004.1306797
2022-03-21,2022-S12,93,Provence-Alpes-Côte d'Azur,15-64 ans,713.0926378,711.46245059,1825.0471995
2022-03-21,2022-S12,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,298.50746269,88.235294118,1769.9115044
2022-03-28,2022-S13,93,Provence-Alpes-Côte d'Azur,15-64 ans,781.700519,593.35443038,2258.7268994
2022-04-11,2022-S15,93,Provence-Alpes-Côte d'Azur,00-14 ans,962.08262592,523.56020942,2169.7511168
2022-04-11,2022-S15,93,Provence-Alpes-Côte d'Azur,15-64 ans,833.11637594,684.38003221,2115.8515435
2022-04-11,2022-S15,93,Provence-Alpes-Côte d'Azur,Tous âges,713.37412873,393.12754805,1842.3746162
2023-05-01,2023-S18,84,Auvergne et Rhône-Alpes,Tous âges,606.32507292,286.53295129,2867.3378361
2023-07-10,2023-S28,84,Auvergne et Rhône-Alpes,00-14 ans,1188.7947269,814.90104773,2910.4138245
2023-09-04,2023-S36,84,Auvergne et Rhône-Alpes,15-64 ans,842.49547159,615.28497409,1729.6604741
2023-09-11,2023-S37,84,Auvergne et Rhône-Alpes,Tous âges,741.86014562,337.71106942,1342.5393172
2024-02-26,2024-S09,84,Auvergne et Rhône-Alpes,15-64 ans,570.61952978,319.94312122,960.8785175
2024-02-26,2024-S09,84,Auvergne et Rhône-Alpes,Tous âges,631.39768488,240.84167829,1211.7177097
2024-03-11,2024-S11,84,Auvergne et Rhône-Alpes,00-14 ans,1059.1083317,621.11801242,1933.2161687
2024-03-11,2024-S11,84,Auvergne et Rhône-Alpes,65 ans ou plus,298.38870101,122.18963832,403.22580645
2024-03-25,2024-S13,84,Auvergne et Rhône-Alpes,65 ans ou plus,308.41986224,122.51899044,644.12238325
2024-04-15,2024-S16,84,Auvergne et Rhône-Alpes,15-64 ans,751.45756856,224.04779686,2884.182064
2024-04-15,2024-S16,84,Auvergne et Rhône-Alpes,65 ans ou plus,231.64467721,101.16337886,918.07909605
2024-04-22,2024-S17,84,Auvergne et Rhône-Alpes,15-64 ans,604.34955225,364.29872495,2027.357108
2024-04-22,2024-S17,84,Auvergne et Rhône-Alpes,65 ans ou plus,284.95627395,121.03606875,945.62647754
2024-04-29,2024-S18,84,Auvergne et Rhône-Alpes,15-64 ans,616.86949224,261.09660574,1606.7653277
2024-04-29,2024-S18,84,Auvergne et Rhône-Alpes,Tous âges,582.06679909,157.81167806,1580.2469136
2024-05-06,2024-S19,84,Auvergne et Rhône-Alpes,00-14 ans,1253.6162006,389.61038961,2816.2511542
2024-05-06,2024-S19,84,Auvergne et Rhône-Alpes,15-64 ans,687.70567885,250.53686471,2293.7803264
2024-05-13,2024-S20,84,Auvergne et Rhône-Alpes,65 ans ou plus,310.38374718,48.019207683,883.65243004
2024-05-20,2024-S21,84,Auvergne et Rhône-Alpes,00-14 ans,972.00622084,480.76923077,3413.7460173
2024-05-20,2024-S21,84,Auvergne et Rhône-Alpes,Tous âges,674.20665422,236.84210526,2437.8292294
2024-05-27,2024-S22,84,Auvergne et Rhône-Alpes,Tous âges,642.74236743,172.48242006,2230.6192101
2024-07-22,2024-S30,84,Auvergne et Rhône-Alpes,15-64 ans,1012.3119015,330.88235294,1478.3526927
2024-07-29,2024-S31,84,Auvergne et Rhône-Alpes,15-64 ans,1024.8959397,592.59259259,1208.7912088
2024-07-29,2024-S31,84,Auvergne et Rhône-Alpes,65 ans ou plus,537.58623779,223.99203584,368.73156342
2024-07-29,2024-S31,84,Auvergne et Rhône-Alpes,Tous âges,865.62702184,362.07590184,1117.2329354
2024-08-26,2024-S35,84,Auvergne et Rhône-Alpes,Tous âges,848.888472,464.99269297,1635.0364964
2024-09-02,2024-S36,84,Auvergne et Rhône-Alpes,00-14 ans,891.86176143,382.1656051,2352.1932613
2024-09-09,2024-S37,84,Auvergne et Rhône-Alpes,65 ans ou plus,387.51987281,125.50200803,437.44531934
2024-09-16,2024-S38,84,Auvergne et Rhône-Alpes,Tous âges,649.74312481,212.52656582,1079.5155345
2024-09-23,2024-S39,84,Auvergne et Rhône-Alpes,65 ans ou plus,198.37521254,71.599045346,396.51070579
2024-09-30,2024-S40,84,Auvergne et Rhône-Alpes,00-14 ans,687.28522337,245.39877301,1353.3834586
2024-09-30,2024-S40,84,Auvergne et Rhône-Alpes,65 ans ou plus,347.7443609,118.45534234,584.79532164
2024-10-14,2024-S42,84,Auvergne et Rhône-Alpes,Tous âges,732.6810863,223.21428571,856.95451549
2024-10-21,2024-S43,84,Auvergne et Rhône-Alpes,00-14 ans,923.43658679,366.3003663,1348.5477178
2024-10-21,2024-S43,84,Auvergne et Rhône-Alpes,15-64 ans,661.35392705,306.27871363,922.55401797
2024-10-21,2024-S43,84,Auvergne et Rhône-Alpes,Tous âges,627.99043062,185.6271546,983.69491982
2024-10-28,2024-S44,84,Auvergne et Rhône-Alpes,15-64 ans,831.10715346,600.72086504,702.74068869
2024-11-04,2024-S45,84,Auvergne et Rhône-Alpes,15-64 ans,621.06725505,469.65317919,885.15660463
2024-11-04,2024-S45,84,Auvergne et Rhône-Alpes,65 ans ou plus,231.03581055,166.62699357,612.08875287
2024-11-11,2024-S46,84,Auvergne et Rhône-Alpes,Tous âges,568.98005058,267.70178022,880.6139137
2024-11-25,2024-S48,84,Auvergne et Rhône-Alpes,15-64 ans,543.7073253,221.72949002,828.8639688
2024-11-25,2024-S48,84,Auvergne et Rhône-Alpes,Tous âges,506.97370496,140.73694985,898.05211232
2024-12-16,2024-S51,84,Auvergne et Rhône-Alpes,00-14 ans,769.78159685,190.83969466,362.43822076
2024-12-16,2024-S51,84,Auvergne et Rhône-Alpes,15-64 ans,636.80925049,265.65464896,418.22584195
2024-12-23,2024-S52,84,Auvergne et Rhône-Alpes,Tous âges,580.72496279,243.73259053,498.65746068
2020-01-06,2020-S02,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,312.2782115,57.636887608,1020.4081633
2020-01-13,2020-S03,93,Provence-Alpes-Côte d'Azur,00-14 ans,1203.8414717,593.82422803,1747.1736896
2020-01-20,2020-S04,93,Provence-Alpes-Côte d'Azur,15-64 ans,977.1547948,830.03952569,1348.1363997
2020-01-27,2020-S05,93,Provence-Alpes-Côte d'Azur,00-14 ans,1214.3017765,970.87378641,2344.1809156
2020-01-27,2020-S05,93,Provence-Alpes-Côte d'Azur,Tous âges,902.53281215,580.18446891,1684.4795539
2020-02-10,2020-S07,93,Provence-Alpes-Côte d'Azur,15-64 ans,1049.1548475,926.99884125,1769.2307692
2020-02-17,2020-S08,93,Provence-Alpes-Côte d'Azur,00-14 ans,1565.5039824,1104.2944785,2908.1039162
2020-02-24,2020-S09,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,272.36238532,119.65300628,2003.4843206
2020-02-24,2020-S09,93,Provence-Alpes-Côte d'Azur,Tous âges,779.90224267,379.24757282,2598.3667409
2020-03-09,2020-S11,93,Provence-Alpes-Côte d'Azur,00-14 ans,1083.4603013,732.06442167,3835.0515464
2020-03-16,2020-S12,93,Provence-Alpes-Côte d'Azur,00-14 ans,885.26912181,0.0,4173.9130435
2020-03-16,2020-S12,93,Provence-Alpes-Côte d'Azur,15-64 ans,492.87474553,140.31805426,3164.3625192
2020-03-16,2020-S12,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,197.5308642,88.105726872,1973.0010384
2020-03-23,2020-S13,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,196.80196802,79.840319361,1322.0018886
2020-03-23,2020-S13,93,Provence-Alpes-Côte d'Azur,Tous âges,427.29509258,255.05199137,2724.5949926
2020-03-30,2020-S14,93,Provence-Alpes-Côte d'Azur,Tous âges,530.80696096,255.95589683,3009.2118731
2020-04-06,2020-S15,93,Provence-Alpes-Côte d'Azur,00-14 ans,1543.8247012,2333.3333333,5913.9784946
2020-04-13,2020-S16,93,Provence-Alpes-Côte d'Azur,00-14 ans,742.80408542,317.46031746,5823.8636364
2020-04-20,2020-S17,93,Provence-Alpes-Côte d'Azur,00-14 ans,1499.5313964,1592.3566879,3982.300885
2020-04-20,2020-S17,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,183.78599142,36.153289949,2161.7293835
2020-04-20,2020-S17,93,Provence-Alpes-Côte d'Azur,Tous âges,612.21990939,306.45470216,2689.1522334
2020-04-27,2020-S18,93,Provence-Alpes-Côte d'Azur,15-64 ans,877.19298246,606.34328358,2835.7621111
2020-05-04,2020-S19,93,Provence-Alpes-Côte d'Azur,15-64 ans,902.99757959,588.76811594,2437.1069182
2020-05-04,2020-S19,93,Provence-Alpes-Côte d'Azur,Tous âges,969.34765523,361.79450072,2980.1324503
2020-05-11,2020-S20,93,Provence-Alpes-Côte d'Azur,00-14 ans,1597.6761075,1278.7723785,5818.6738836
2020-05-11,2020-S20,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,377.01974865,139.66480447,1067.3234811
2020-05-18,2020-S21,93,Provence-Alpes-Côte d'Azur,Tous âges,890.5396939,254.84199796,2981.0298103
2020-05-25,2020-S22,93,Provence-Alpes-Côte d'Azur,Tous âges,1158.3340431,522.0613001,3713.5822733
2020-06-01,2020-S23,93,Provence-Alpes-Côte d'Azur,15-64 ans,966.14900165,512.41623965,2701.8121911
2020-06-08,2020-S24,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,212.57212268,0.0,1052.6315789
2020-07-06,2020-S28,93,Provence-Alpes-Côte d'Azur,15-64 ans,1426.7653964,933.28724507,2099.4133992
2020-07-06,2020-S28,93,Provence-Alpes-Côte d'Azur,Tous âges,1237.2205857,668.34991831,2440.5605416
2020-07-13,2020-S29,93,Provence-Alpes-Côte d'Azur,Tous âges,1174.6306402,532.15077605,2364.9132865
2020-07-20,2020-S30,93,Provence-Alpes-Côte d'Azur,00-14 ans,1673.3987305,1533.2197615,4736.4400306
2020-07-20,2020-S30,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,552.17329747,216.38330757,1358.6956522
2020-08-03,2020-S32,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,469.9879146,246.22960911,632.91139241
2020-08-10,2020-S33,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,561.64749933,146.24159111,1672.4738676
