1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour bronchite,Taux d'hospitalisations après passages aux urgences pour bronchite,Taux d'actes médicaux SOS médecins pour bronchite
2022-08-15,2022-S33,84,Auvergne et Rhône-Alpes,15-64 ans,152.98087739,41.135335253,2129.2217327
2022-08-15,2022-S33,84,Auvergne et Rhône-Alpes,Tous âges,197.52706377,233.16817254,2053.6893061
2022-08-22,2022-S34,84,Auvergne et Rhône-Alpes,00-04 ans,30.835646007,306.74846626,1244.1679627
2022-08-22,2022-S34,84,Auvergne et Rhône-Alpes,65 ans ou plus,290.57253551,415.51246537,1433.9622642
2022-08-29,2022-S35,84,Auvergne et Rhône-Alpes,15-64 ans,240.97422436,154.2614732,1511.1111111
2022-09-05,2022-S36,84,Auvergne et Rhône-Alpes,05-14 ans,182.77822908,0.0,505.05050505
2022-09-05,2022-S36,84,Auvergne et Rhône-Alpes,65 ans ou plus,245.91996423,275.33039648,2585.4108957
2022-09-12,2022-S37,84,Auvergne et Rhône-Alpes,05-14 ans,165.01650165,529.1005291,2697.3026973
2022-09-12,2022-S37,84,Auvergne et Rhône-Alpes,65 ans ou plus,466.04527297,473.80889708,2092.811647
2022-09-19,2022-S38,84,Auvergne et Rhône-Alpes,15-64 ans,242.91140359,192.8268415,3187.5137393
2022-09-26,2022-S39,84,Auvergne et Rhône-Alpes,00-04 ans,437.02820818,459.77011494,4163.868368
2022-09-26,2022-S39,84,Auvergne et Rhône-Alpes,Tous âges,331.16471334,386.6869217,4230.4015296
2022-10-03,2022-S40,84,Auvergne et Rhône-Alpes,Tous âges,418.95152446,349.50934265,3711.3652957
2022-10-10,2022-S41,84,Auvergne et Rhône-Alpes,00-04 ans,1010.1010101,1261.2612613,4643.0644225
2022-10-10,2022-S41,84,Auvergne et Rhône-Alpes,15-64 ans,516.98372309,347.75888717,4221.9274978
2022-10-24,2022-S43,84,Auvergne et Rhône-Alpes,65 ans ou plus,570.57057057,504.54086781,5358.6150041
2022-10-31,2022-S44,84,Auvergne et Rhône-Alpes,05-14 ans,254.64731347,816.32653061,3948.8966318
2022-10-31,2022-S44,84,Auvergne et Rhône-Alpes,15-64 ans,479.84233752,250.62656642,4431.5992293
2022-11-07,2022-S45,84,Auvergne et Rhône-Alpes,00-04 ans,944.66936572,1482.7018122,2912.0198265
2022-11-07,2022-S45,84,Auvergne et Rhône-Alpes,15-64 ans,448.54543124,211.05951878,3738.7288322
2022-11-14,2022-S46,84,Auvergne et Rhône-Alpes,00-04 ans,1187.7913096,735.29411765,5345.5723542
2022-11-14,2022-S46,84,Auvergne et Rhône-Alpes,65 ans ou plus,687.07689199,599.23298178,6473.5945486
2022-11-14,2022-S46,84,Auvergne et Rhône-Alpes,Tous âges,613.66987596,518.87404333,5022.6676211
2022-11-28,2022-S48,84,Auvergne et Rhône-Alpes,05-14 ans,557.4912892,0.0,4664.3109541
2022-11-28,2022-S48,84,Auvergne et Rhône-Alpes,15-64 ans,716.40525646,719.42446043,4447.5655431
2022-11-28,2022-S48,84,Auvergne et Rhône-Alpes,Tous âges,825.93871111,704.50097847,4909.9460824
2022-12-05,2022-S49,84,Auvergne et Rhône-Alpes,Tous âges,824.31847685,836.92619833,4999.4469638
2022-12-12,2022-S50,84,Auvergne et Rhône-Alpes,15-64 ans,873.36244541,543.70556253,4915.1421644
2022-12-12,2022-S50,84,Auvergne et Rhône-Alpes,Tous âges,1030.6376529,1014.0702244,4991.146525
2022-12-19,2022-S51,84,Auvergne et Rhône-Alpes,00-04 ans,908.1277433,1115.7601116,3507.4626866
2022-12-19,2022-S51,84,Auvergne et Rhône-Alpes,65 ans ou plus,1533.1747291,1518.4381779,9046.624913
2022-12-19,2022-S51,84,Auvergne et Rhône-Alpes,Tous âges,1184.059571,1104.0813795,5914.4245585
2022-12-26,2022-S52,84,Auvergne et Rhône-Alpes,00-04 ans,758.6763519,740.74074074,3022.2222222
2022-12-26,2022-S52,84,Auvergne et Rhône-Alpes,05-14 ans,468.55733662,0.0,4768.0412371
2022-12-26,2022-S52,84,Auvergne et Rhône-Alpes,15-64 ans,1042.0543357,406.20384047,5450.2923977
2022-12-26,2022-S52,84,Auvergne et Rhône-Alpes,65 ans ou plus,2014.958205,1569.1263783,10983.705492
2023-01-02,2023-S01,84,Auvergne et Rhône-Alpes,65 ans ou plus,1538.0094044,1333.6347197,9317.5853018
2023-01-16,2023-S03,84,Auvergne et Rhône-Alpes,00-04 ans,504.41361917,416.66666667,3070.1754386
2023-01-16,2023-S03,84,Auvergne et Rhône-Alpes,15-64 ans,458.18505338,356.76061363,2530.2028721
2023-01-23,2023-S04,84,Auvergne et Rhône-Alpes,00-04 ans,356.46387833,0.0,2201.9741838
2023-01-23,2023-S04,84,Auvergne et Rhône-Alpes,05-14 ans,224.3829469,0.0,2983.9883552
2023-01-23,2023-S04,84,Auvergne et Rhône-Alpes,65 ans ou plus,827.39840804,804.68178493,5580.9698079
2023-01-30,2023-S05,84,Auvergne et Rhône-Alpes,65 ans ou plus,814.62140992,710.78431373,5967.6044331
2023-01-30,2023-S05,84,Auvergne et Rhône-Alpes,Tous âges,570.38664734,472.06923682,3088.1125551
2023-02-06,2023-S06,84,Auvergne et Rhône-Alpes,05-14 ans,364.34296818,0.0,3816.7938931
2023-02-06,2023-S06,84,Auvergne et Rhône-Alpes,15-64 ans,572.23347126,284.39388553,4422.3444774
2023-02-13,2023-S07,84,Auvergne et Rhône-Alpes,00-04 ans,379.63376507,847.45762712,1183.4319527
2023-02-13,2023-S07,84,Auvergne et Rhône-Alpes,05-14 ans,126.71594509,0.0,2739.7260274
2023-02-13,2023-S07,84,Auvergne et Rhône-Alpes,15-64 ans,574.19775208,261.35249918,3661.4936954
2023-02-13,2023-S07,84,Auvergne et Rhône-Alpes,65 ans ou plus,743.31020813,458.27303425,6003.5842294
2023-02-20,2023-S08,84,Auvergne et Rhône-Alpes,65 ans ou plus,717.33028381,534.11022093,5080.6451613
2023-02-27,2023-S09,84,Auvergne et Rhône-Alpes,15-64 ans,358.57238159,237.93337865,3373.280071
2023-02-27,2023-S09,84,Auvergne et Rhône-Alpes,65 ans ou plus,669.87649152,537.37176356,4622.8710462
2023-03-06,2023-S10,84,Auvergne et Rhône-Alpes,00-04 ans,271.30906624,0.0,1890.9090909
2023-03-06,2023-S10,84,Auvergne et Rhône-Alpes,05-14 ans,227.67075306,581.39534884,2791.0685805
2023-03-06,2023-S10,84,Auvergne et Rhône-Alpes,Tous âges,409.96531063,383.87715931,2827.0641117
2023-03-13,2023-S11,84,Auvergne et Rhône-Alpes,15-64 ans,419.89400734,141.09347443,2834.8214286
2023-03-13,2023-S11,84,Auvergne et Rhône-Alpes,65 ans ou plus,564.68172485,626.4094212,3828.1979458
2023-03-13,2023-S11,84,Auvergne et Rhône-Alpes,Tous âges,426.66432075,401.19063026,2835.7476062
2023-03-20,2023-S12,84,Auvergne et Rhône-Alpes,15-64 ans,268.52395737,182.74853801,2486.9109948
2023-03-20,2023-S12,84,Auvergne et Rhône-Alpes,65 ans ou plus,613.24186675,571.00297915,4030.8747856
2023-03-20,2023-S12,84,Auvergne et Rhône-Alpes,Tous âges,325.64450475,379.53147494,2650.4559271
2023-03-27,2023-S13,84,Auvergne et Rhône-Alpes,05-14 ans,228.71217452,0.0,3100.088574
2023-04-03,2023-S14,84,Auvergne et Rhône-Alpes,15-64 ans,353.08301757,258.58884374,2714.515758
2023-04-03,2023-S14,84,Auvergne et Rhône-Alpes,65 ans ou plus,556.22977346,412.82175814,4185.3512706
2023-04-10,2023-S15,84,Auvergne et Rhône-Alpes,00-04 ans,489.73880597,596.42147117,1938.6106624
2023-04-17,2023-S16,84,Auvergne et Rhône-Alpes,65 ans ou plus,698.23922283,641.1837238,4834.0548341
2023-04-17,2023-S16,84,Auvergne et Rhône-Alpes,Tous âges,358.20309625,446.60982542,2794.9882968
2023-04-24,2023-S17,84,Auvergne et Rhône-Alpes,00-04 ans,297.54525167,438.59649123,1768.9906348
2023-04-24,2023-S17,84,Auvergne et Rhône-Alpes,Tous âges,311.83621819,382.68672473,2578.125
2023-05-08,2023-S19,84,Auvergne et Rhône-Alpes,00-04 ans,253.61399949,635.59322034,2341.7172593
2023-05-08,2023-S19,84,Auvergne et Rhône-Alpes,15-64 ans,248.42592196,174.58100559,2249.1730981
2023-05-08,2023-S19,84,Auvergne et Rhône-Alpes,Tous âges,307.85990006,410.97706483,2618.6579378
2023-05-15,2023-S20,84,Auvergne et Rhône-Alpes,00-04 ans,312.66284523,645.16129032,2638.5224274
2023-05-15,2023-S20,84,Auvergne et Rhône-Alpes,05-14 ans,77.101002313,0.0,2137.2328459
2023-05-15,2023-S20,84,Auvergne et Rhône-Alpes,15-64 ans,225.04003116,69.444444444,2311.1111111
2023-05-15,2023-S20,84,Auvergne et Rhône-Alpes,65 ans ou plus,475.40305912,397.91096742,4002.8591851
2023-05-22,2023-S21,84,Auvergne et Rhône-Alpes,00-04 ans,174.52006981,219.29824561,929.75206612
2023-05-29,2023-S22,84,Auvergne et Rhône-Alpes,65 ans ou plus,508.23338077,478.83064516,3867.8485093
2023-05-29,2023-S22,84,Auvergne et Rhône-Alpes,Tous âges,380.36783298,328.53171595,2939.7047786
2023-06-05,2023-S23,84,Auvergne et Rhône-Alpes,00-04 ans,171.48456639,0.0,2073.5155514
2023-06-05,2023-S23,84,Auvergne et Rhône-Alpes,65 ans ou plus,380.42360683,330.11681056,2816.9014085
2023-06-05,2023-S23,84,Auvergne et Rhône-Alpes,Tous âges,242.52579593,202.71126314,2287.9534825
2023-06-12,2023-S24,84,Auvergne et Rhône-Alpes,00-04 ans,174.6506986,231.48148148,1980.1980198
2023-06-12,2023-S24,84,Auvergne et Rhône-Alpes,05-14 ans,96.696212732,219.78021978,2502.4061598
2023-06-19,2023-S25,84,Auvergne et Rhône-Alpes,00-04 ans,250.62656642,200.0,1025.1630941
2023-06-26,2023-S26,84,Auvergne et Rhône-Alpes,00-04 ans,152.28426396,440.52863436,2323.5031278
2023-07-03,2023-S27,84,Auvergne et Rhône-Alpes,05-14 ans,21.542438604,0.0,1846.1538462
2023-07-03,2023-S27,84,Auvergne et Rhône-Alpes,15-64 ans,167.56032172,65.530799476,2115.6558533
2023-07-10,2023-S28,84,Auvergne et Rhône-Alpes,00-04 ans,199.9500125,221.23893805,1970.865467
2023-07-10,2023-S28,84,Auvergne et Rhône-Alpes,05-14 ans,177.97552836,0.0,3003.875969
2023-07-17,2023-S29,84,Auvergne et Rhône-Alpes,15-64 ans,217.97244499,166.94490818,1820.7614093
2023-07-24,2023-S30,84,Auvergne et Rhône-Alpes,00-04 ans,147.44913005,0.0,2691.7900404
2023-07-31,2023-S31,84,Auvergne et Rhône-Alpes,00-04 ans,217.39130435,0.0,3367.4963397
2023-07-31,2023-S31,84,Auvergne et Rhône-Alpes,15-64 ans,187.19080091,103.41261634,2012.7388535
2023-08-07,2023-S32,84,Auvergne et Rhône-Alpes,15-64 ans,157.55329008,172.83097131,2126.5693057
2023-08-07,2023-S32,84,Auvergne et Rhône-Alpes,65 ans ou plus,229.57719533,199.05449117,2803.7383178
2023-08-14,2023-S33,84,Auvergne et Rhône-Alpes,Tous âges,205.31371447,194.65351674,2663.9892905
2023-08-28,2023-S35,84,Auvergne et Rhône-Alpes,05-14 ans,53.547523427,0.0,2722.0630372
2023-09-04,2023-S36,84,Auvergne et Rhône-Alpes,15-64 ans,197.98643582,64.766839378,2114.0294683
2023-09-04,2023-S36,84,Auvergne et Rhône-Alpes,65 ans ou plus,352.0,380.8073115,2599.5125914
2023-09-11,2023-S37,84,Auvergne et Rhône-Alpes,00-04 ans,213.52313167,191.20458891,2349.6240602
2023-09-11,2023-S37,84,Auvergne et Rhône-Alpes,Tous âges,249.57640702,175.1094434,2378.2125048
2023-09-18,2023-S38,84,Auvergne et Rhône-Alpes,00-04 ans,400.47114252,189.39393939,2982.2926375
2023-09-18,2023-S38,84,Auvergne et Rhône-Alpes,05-14 ans,222.67582112,227.7904328,2400.8350731
2023-09-18,2023-S38,84,Auvergne et Rhône-Alpes,15-64 ans,324.94584236,289.66849051,2228.660575
2023-09-18,2023-S38,84,Auvergne et Rhône-Alpes,65 ans ou plus,398.19199311,357.14285714,3107.5697211
2023-09-25,2023-S39,84,Auvergne et Rhône-Alpes,05-14 ans,225.85128562,209.64360587,3658.5365854
2023-09-25,2023-S39,84,Auvergne et Rhône-Alpes,15-64 ans,245.55946632,365.93479707,3330.4119194
2023-10-02,2023-S40,84,Auvergne et Rhône-Alpes,05-14 ans,149.7005988,0.0,3387.9781421
2024-06-24,2024-S26,76,Occitanie,65 ans ou plus,495.55130082,449.64028777,9601.8735363
2024-07-01,2024-S27,76,Occitanie,05-14 ans,187.3828857,0.0,7751.9379845
2024-07-01,2024-S27,76,Occitanie,15-64 ans,202.4938719,250.73129962,6413.0434783
2024-07-22,2024-S30,76,Occitanie,00-04 ans,217.39130435,302.11480363,6502.8901734
2024-07-22,2024-S30,76,Occitanie,15-64 ans,175.66753664,154.32098765,4434.0723454
2024-07-29,2024-S31,76,Occitanie,00-04 ans,251.25628141,288.18443804,3909.7744361
2024-07-29,2024-S31,76,Occitanie,15-64 ans,133.98173879,39.354584809,2845.3608247
2024-08-05,2024-S32,76,Occitanie,00-04 ans,517.9558011,301.20481928,4577.4647887
2024-08-05,2024-S32,76,Occitanie,15-64 ans,162.63367996,117.9245283,3809.1419407
2024-08-05,2024-S32,76,Occitanie,Tous âges,205.07922238,171.07309487,3978.3427495
2024-08-12,2024-S33,76,Occitanie,15-64 ans,204.12038356,115.38461538,3400.309119
2024-08-19,2024-S34,76,Occitanie,00-04 ans,220.99447514,303.95136778,6237.006237
2024-08-26,2024-S35,76,Occitanie,65 ans ou plus,318.58004324,244.64831804,5673.7588652
2024-09-02,2024-S36,76,Occitanie,00-04 ans,326.13126784,300.3003003,7473.3096085
2024-09-02,2024-S36,76,Occitanie,65 ans ou plus,297.3358706,128.86597938,5011.9331742
2024-09-02,2024-S36,76,Occitanie,Tous âges,238.52685812,179.15309446,5535.9246172
2024-09-09,2024-S37,76,Occitanie,00-04 ans,665.73230554,253.16455696,5925.9259259
2024-09-09,2024-S37,76,Occitanie,65 ans ou plus,217.69019248,117.95930404,7090.4645477
2024-09-16,2024-S38,76,Occitanie,05-14 ans,246.10336341,0.0,12385.919166
2024-10-07,2024-S41,76,Occitanie,15-64 ans,293.55803207,121.60518849,8336.4626361
2024-10-14,2024-S42,76,Occitanie,05-14 ans,230.41474654,0.0,10552.763819
2024-10-21,2024-S43,76,Occitanie,65 ans ou plus,334.80808322,284.45006321,10798.122066
2024-10-21,2024-S43,76,Occitanie,Tous âges,381.88761593,299.35140529,6619.8830409
2024-10-28,2024-S44,76,Occitanie,05-14 ans,76.745970837,0.0,5633.8028169
2024-10-28,2024-S44,76,Occitanie,15-64 ans,252.21387737,202.18358269,6323.8359972
2024-10-28,2024-S44,76,Occitanie,65 ans ou plus,361.01083032,336.18581907,9022.556391
2024-10-28,2024-S44,76,Occitanie,Tous âges,257.44874572,252.52525253,6203.16403
2024-11-04,2024-S45,76,Occitanie,65 ans ou plus,528.91801771,580.50717996,10039.370079
2024-11-25,2024-S48,76,Occitanie,00-04 ans,1037.7358491,928.07424594,8871.8510405
2024-12-02,2024-S49,76,Occitanie,00-04 ans,875.60386473,643.77682403,8559.9194361
2024-12-02,2024-S49,76,Occitanie,15-64 ans,337.97806107,176.67844523,8163.2653061
2024-12-09,2024-S50,76,Occitanie,05-14 ans,226.82166147,0.0,8870.9677419
2024-12-23,2024-S52,76,Occitanie,05-14 ans,1090.02826,476.19047619,12076.583211
2024-12-23,2024-S52,76,Occitanie,15-64 ans,724.72594397,632.91139241,11097.659403
2024-12-23,2024-S52,76,Occitanie,Tous âges,921.85462595,849.85835694,11418.904631
2019-12-30,2020-S01,84,Auvergne et Rhône-Alpes,65 ans ou plus,1581.901684,1571.7092338,12593.82819
2020-01-06,2020-S02,84,Auvergne et Rhône-Alpes,00-04 ans,747.42268041,366.97247706,2123.8938053
2020-01-27,2020-S05,84,Auvergne et Rhône-Alpes,Tous âges,892.92321354,1021.8563724,4726.6086583
2020-02-17,2020-S08,84,Auvergne et Rhône-Alpes,05-14 ans,498.71299871,0.0,3589.1089109
2020-02-24,2020-S09,84,Auvergne et Rhône-Alpes,00-04 ans,896.86098655,948.76660342,3483.2172261
2020-02-24,2020-S09,84,Auvergne et Rhône-Alpes,15-64 ans,942.17024042,441.01433297,5335.0136526
2020-03-02,2020-S10,84,Auvergne et Rhône-Alpes,15-64 ans,931.53703611,619.43476578,4721.2978369
2020-03-02,2020-S10,84,Auvergne et Rhône-Alpes,65 ans ou plus,1339.8779517,1345.8162668,8454.8104956
2020-03-02,2020-S10,84,Auvergne et Rhône-Alpes,Tous âges,941.15602919,944.51003542,4957.2649573
2020-03-09,2020-S11,84,Auvergne et Rhône-Alpes,Tous âges,1071.7785399,915.29630779,5132.019338
2020-03-16,2020-S12,84,Auvergne et Rhône-Alpes,65 ans ou plus,1249.4961709,1083.7070254,6018.916595
2020-03-23,2020-S13,84,Auvergne et Rhône-Alpes,00-04 ans,358.68005739,851.06382979,2070.3933747
2020-03-23,2020-S13,84,Auvergne et Rhône-Alpes,05-14 ans,200.4008016,641.02564103,3532.6086957
2020-03-23,2020-S13,84,Auvergne et Rhône-Alpes,Tous âges,789.31718657,618.76933654,2868.2301333
2020-03-30,2020-S14,84,Auvergne et Rhône-Alpes,65 ans ou plus,345.52845528,308.8538092,1908.3969466
2020-04-06,2020-S15,84,Auvergne et Rhône-Alpes,00-04 ans,211.26760563,0.0,940.43887147
2020-04-06,2020-S15,84,Auvergne et Rhône-Alpes,15-64 ans,269.74234955,247.77006938,1239.5309883
2020-04-06,2020-S15,84,Auvergne et Rhône-Alpes,Tous âges,290.46738843,261.4379085,1259.9065231
2020-04-20,2020-S17,84,Auvergne et Rhône-Alpes,00-04 ans,0.0,0.0,591.71597633
2020-04-27,2020-S18,84,Auvergne et Rhône-Alpes,Tous âges,128.09143758,189.21475875,713.01247772
2020-05-04,2020-S19,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,563.38028169
2020-05-11,2020-S20,84,Auvergne et Rhône-Alpes,00-04 ans,58.548009368,0.0,314.46540881
2020-05-18,2020-S21,84,Auvergne et Rhône-Alpes,00-04 ans,0.0,0.0,457.66590389
2020-05-18,2020-S21,84,Auvergne et Rhône-Alpes,65 ans ou plus,232.84481578,264.93965263,803.75083724
2020-05-25,2020-S22,84,Auvergne et Rhône-Alpes,00-04 ans,0.0,0.0,242.13075061
2020-06-01,2020-S23,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,680.27210884
2020-06-01,2020-S23,84,Auvergne et Rhône-Alpes,15-64 ans,102.99219428,163.73311502,507.6142132
2020-06-08,2020-S24,84,Auvergne et Rhône-Alpes,05-14 ans,38.550501157,393.7007874,569.8005698
2020-06-15,2020-S25,84,Auvergne et Rhône-Alpes,00-04 ans,0.0,0.0,1036.2694301
2020-06-15,2020-S25,84,Auvergne et Rhône-Alpes,Tous âges,76.846722807,157.52993069,459.38993017
2020-06-22,2020-S26,84,Auvergne et Rhône-Alpes,05-14 ans,26.392187912,0.0,171.52658662
2020-06-22,2020-S26,84,Auvergne et Rhône-Alpes,15-64 ans,92.123445417,118.34319527,483.09178744
2020-06-29,2020-S27,84,Auvergne et Rhône-Alpes,00-04 ans,34.928396787,0.0,1437.1257485
2020-06-29,2020-S27,84,Auvergne et Rhône-Alpes,05-14 ans,81.610446137,0.0,1464.713715
2020-06-29,2020-S27,84,Auvergne et Rhône-Alpes,Tous âges,118.29539225,137.09063214,1127.361365
2020-07-06,2020-S28,84,Auvergne et Rhône-Alpes,00-04 ans,208.69565217,0.0,862.06896552
2020-07-06,2020-S28,84,Auvergne et Rhône-Alpes,05-14 ans,155.47263682,0.0,1494.5652174
2020-07-13,2020-S29,84,Auvergne et Rhône-Alpes,05-14 ans,175.79841781,0.0,1426.0249554
2020-07-13,2020-S29,84,Auvergne et Rhône-Alpes,Tous âges,195.16334323,206.6772655,1629.8020955
2020-07-20,2020-S30,84,Auvergne et Rhône-Alpes,Tous âges,191.16640037,173.22834646,1441.6369555
2020-07-27,2020-S31,84,Auvergne et Rhône-Alpes,00-04 ans,109.36930368,377.35849057,711.74377224
2020-07-27,2020-S31,84,Auvergne et Rhône-Alpes,05-14 ans,31.397174254,0.0,1367.5213675
2020-07-27,2020-S31,84,Auvergne et Rhône-Alpes,15-64 ans,122.81530468,83.752093802,992.55583127
2020-08-03,2020-S32,84,Auvergne et Rhône-Alpes,Tous âges,91.36331192,78.951523764,1327.2954403
2020-08-10,2020-S33,84,Auvergne et Rhône-Alpes,00-04 ans,145.8789205,346.02076125,2144.2495127
2020-08-10,2020-S33,84,Auvergne et Rhône-Alpes,05-14 ans,31.318509239,0.0,1115.2416357
2020-08-10,2020-S33,84,Auvergne et Rhône-Alpes,15-64 ans,150.68751177,166.59725115,1023.2300885
2020-08-10,2020-S33,84,Auvergne et Rhône-Alpes,Tous âges,165.57220632,255.87717895,1264.8094781
2020-08-17,2020-S34,84,Auvergne et Rhône-Alpes,05-14 ans,60.38647343,0.0,204.08163265
2020-08-17,2020-S34,84,Auvergne et Rhône-Alpes,Tous âges,134.60877535,141.37606032,999.52403617
2020-08-24,2020-S35,84,Auvergne et Rhône-Alpes,00-04 ans,39.047247169,0.0,1908.3969466
2020-08-24,2020-S35,84,Auvergne et Rhône-Alpes,65 ans ou plus,302.38125236,242.93956878,975.24381095
2020-08-31,2020-S36,84,Auvergne et Rhône-Alpes,15-64 ans,162.33766234,84.281500211,1393.4633899
2020-08-31,2020-S36,84,Auvergne et Rhône-Alpes,65 ans ou plus,206.79850071,234.32923257,1684.532925
2020-09-07,2020-S37,84,Auvergne et Rhône-Alpes,00-04 ans,734.52256034,1415.0943396,2650.0389712
2020-09-07,2020-S37,84,Auvergne et Rhône-Alpes,05-14 ans,444.62409054,1101.9283747,3020.9140201
2020-09-07,2020-S37,84,Auvergne et Rhône-Alpes,15-64 ans,136.39906469,40.61738424,1520.3145478
2020-09-07,2020-S37,84,Auvergne et Rhône-Alpes,65 ans ou plus,270.79303675,332.12560386,1960.7843137
2020-09-14,2020-S38,84,Auvergne et Rhône-Alpes,00-04 ans,329.04576727,573.06590258,2366.8639053
2020-09-21,2020-S39,84,Auvergne et Rhône-Alpes,15-64 ans,237.44386517,247.21878863,1861.8214446
2020-09-28,2020-S40,84,Auvergne et Rhône-Alpes,15-64 ans,249.68789014,167.7148847,1874.1323461
2020-10-12,2020-S42,84,Auvergne et Rhône-Alpes,00-04 ans,310.88082902,578.03468208,4708.5201794
2020-10-12,2020-S42,84,Auvergne et Rhône-Alpes,05-14 ans,306.32135895,0.0,1446.9453376
2020-10-12,2020-S42,84,Auvergne et Rhône-Alpes,15-64 ans,344.21433079,215.33161068,1717.9023508
2020-10-19,2020-S43,84,Auvergne et Rhône-Alpes,05-14 ans,84.67400508,0.0,2538.071066
2020-10-19,2020-S43,84,Auvergne et Rhône-Alpes,15-64 ans,294.13428361,122.6993865,1581.4558059
2020-10-19,2020-S43,84,Auvergne et Rhône-Alpes,65 ans ou plus,210.55239039,206.07934055,3079.9475754
2020-10-19,2020-S43,84,Auvergne et Rhône-Alpes,Tous âges,255.46501099,159.12049761,2165.3809717
2020-11-09,2020-S46,84,Auvergne et Rhône-Alpes,15-64 ans,150.08576329,85.397096499,824.79380155
2020-11-09,2020-S46,84,Auvergne et Rhône-Alpes,65 ans ou plus,135.95166163,132.52054068,2152.6418787
2020-11-09,2020-S46,84,Auvergne et Rhône-Alpes,Tous âges,167.21107482,120.46378557,1339.2857143
2020-11-16,2020-S47,84,Auvergne et Rhône-Alpes,05-14 ans,70.671378092,0.0,1565.5577299
2020-11-16,2020-S47,84,Auvergne et Rhône-Alpes,Tous âges,93.229227363,62.982207526,1229.6341838
2020-11-23,2020-S48,84,Auvergne et Rhône-Alpes,00-04 ans,125.52301255,657.89473684,1702.1276596
2020-11-23,2020-S48,84,Auvergne et Rhône-Alpes,15-64 ans,132.70936649,43.763676149,781.25
2020-11-30,2020-S49,84,Auvergne et Rhône-Alpes,05-14 ans,140.25245442,0.0,1727.1157168
2020-11-30,2020-S49,84,Auvergne et Rhône-Alpes,65 ans ou plus,210.49466246,236.89665383,1203.9127163
2020-11-30,2020-S49,84,Auvergne et Rhône-Alpes,Tous âges,178.26002713,246.7917078,1203.1466913
2020-12-07,2020-S50,84,Auvergne et Rhône-Alpes,05-14 ans,131.40604468,389.10505837,809.06148867
2020-12-07,2020-S50,84,Auvergne et Rhône-Alpes,65 ans ou plus,203.8439138,289.5193978,558.65921788
