1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2023-02-06,2023-S06,44,Grand Est,65 ans ou plus,843.19766499,1261.7159337,1743.2646593
2023-02-13,2023-S07,44,Grand Est,15-64 ans,1802.1472393,1229.5081967,15573.549258
2023-02-13,2023-S07,44,Grand Est,65 ans ou plus,1066.6666667,1458.5556741,3276.1310452
2023-02-20,2023-S08,44,Grand Est,00-04 ans,3517.0413343,3030.3030303,6307.8216989
2023-04-10,2023-S15,44,Grand Est,Tous âges,453.64662091,144.77017734,4756.697649
2023-05-01,2023-S18,44,Grand Est,15-64 ans,132.61622338,0.0,3211.2393377
2023-05-08,2023-S19,44,Grand Est,05-14 ans,0.0,0.0,1541.8502203
2023-05-08,2023-S19,44,Grand Est,Tous âges,69.740410694,50.787201625,2041.7492001
2023-05-15,2023-S20,44,Grand Est,15-64 ans,74.471254096,0.0,2437.1667936
2023-05-22,2023-S21,44,Grand Est,15-64 ans,128.48882861,42.069835928,2362.2047244
2023-05-29,2023-S22,44,Grand Est,00-04 ans,185.66654289,237.52969121,173.61111111
2023-05-29,2023-S22,44,Grand Est,05-14 ans,51.007396072,0.0,871.83958152
2023-05-29,2023-S22,44,Grand Est,Tous âges,68.549987372,82.822594004,1290.0481996
2023-06-05,2023-S23,44,Grand Est,00-04 ans,0.0,0.0,595.82919563
2023-06-05,2023-S23,44,Grand Est,15-64 ans,56.8101122,83.963056255,1259.7984323
2023-06-05,2023-S23,44,Grand Est,Tous âges,44.729387207,68.177944435,968.10030154
2023-06-12,2023-S24,44,Grand Est,05-14 ans,137.36263736,248.13895782,597.01492537
2023-06-12,2023-S24,44,Grand Est,15-64 ans,35.114825479,0.0,1107.0110701
2023-06-12,2023-S24,44,Grand Est,Tous âges,52.225165069,51.212017753,777.77777778
2023-06-19,2023-S25,44,Grand Est,15-64 ans,20.784259388,40.128410915,1560.2427044
2023-06-19,2023-S25,44,Grand Est,Tous âges,26.078533641,16.65001665,1130.0360301
2023-06-26,2023-S26,44,Grand Est,00-04 ans,40.567951318,0.0,934.57943925
2023-06-26,2023-S26,44,Grand Est,05-14 ans,124.76606363,0.0,1071.8113612
2023-06-26,2023-S26,44,Grand Est,15-64 ans,29.059208137,42.016806723,796.32465544
2023-06-26,2023-S26,44,Grand Est,Tous âges,39.027436288,35.087719298,777.55240027
2023-07-03,2023-S27,44,Grand Est,05-14 ans,35.765379113,0.0,464.03712297
2023-07-03,2023-S27,44,Grand Est,15-64 ans,31.167212093,43.994720634,388.87227042
2023-07-03,2023-S27,44,Grand Est,65 ans ou plus,16.515276631,38.431975404,149.25373134
2023-07-10,2023-S28,44,Grand Est,00-04 ans,0.0,0.0,636.94267516
2023-07-10,2023-S28,44,Grand Est,05-14 ans,78.554595444,0.0,628.93081761
2023-07-17,2023-S29,44,Grand Est,Tous âges,66.987649152,18.125793003,779.49073272
2023-07-31,2023-S31,44,Grand Est,65 ans ou plus,0.0,0.0,825.30949106
2023-08-07,2023-S32,44,Grand Est,15-64 ans,90.579710145,0.0,1615.2716593
2023-08-07,2023-S32,44,Grand Est,Tous âges,61.851115529,18.811136193,1195.512231
2023-08-14,2023-S33,44,Grand Est,00-04 ans,98.522167488,337.83783784,309.59752322
2023-08-14,2023-S33,44,Grand Est,05-14 ans,309.73451327,0.0,1158.9403974
2023-08-21,2023-S34,44,Grand Est,05-14 ans,43.898156277,0.0,1508.9163237
2023-08-21,2023-S34,44,Grand Est,Tous âges,66.145768738,0.0,1451.5027322
2023-08-28,2023-S35,44,Grand Est,65 ans ou plus,0.0,0.0,936.0374415
2023-09-04,2023-S36,44,Grand Est,00-04 ans,0.0,0.0,666.66666667
2023-09-04,2023-S36,44,Grand Est,15-64 ans,67.461209804,43.440486533,2598.8088793
2023-09-18,2023-S38,44,Grand Est,65 ans ou plus,50.293378039,37.893141341,1499.2503748
2023-09-18,2023-S38,44,Grand Est,Tous âges,99.037356891,33.990482665,4450.2239561
2023-09-25,2023-S39,44,Grand Est,05-14 ans,119.54572624,238.66348449,3121.8529708
2023-09-25,2023-S39,44,Grand Est,15-64 ans,110.24547994,0.0,4713.313897
2023-09-25,2023-S39,44,Grand Est,Tous âges,92.514069848,49.603174603,3534.3335257
2023-10-02,2023-S40,44,Grand Est,00-04 ans,75.757575758,0.0,842.91187739
2023-10-02,2023-S40,44,Grand Est,15-64 ans,91.982216771,0.0,5511.4432508
2023-10-09,2023-S41,44,Grand Est,00-04 ans,70.422535211,0.0,1611.6035455
2023-10-09,2023-S41,44,Grand Est,15-64 ans,209.06443665,0.0,5066.4660145
2023-10-09,2023-S41,44,Grand Est,65 ans ou plus,92.879256966,104.82180294,2488.3359253
2023-10-16,2023-S42,44,Grand Est,05-14 ans,104.71204188,0.0,2613.0653266
2023-10-30,2023-S44,44,Grand Est,05-14 ans,312.1748179,0.0,2457.2649573
2023-10-30,2023-S44,44,Grand Est,65 ans ou plus,31.570639305,34.6740638,2866.9724771
2023-11-06,2023-S45,44,Grand Est,00-04 ans,40.387722132,0.0,2040.8163265
2023-11-06,2023-S45,44,Grand Est,05-14 ans,228.74571102,0.0,3972.8682171
2023-11-06,2023-S45,44,Grand Est,15-64 ans,190.98231338,0.0,6550.0
2023-11-13,2023-S46,44,Grand Est,65 ans ou plus,112.59449895,70.921985816,3846.1538462
2023-11-20,2023-S47,44,Grand Est,00-04 ans,224.7822422,0.0,1976.744186
2023-11-20,2023-S47,44,Grand Est,05-14 ans,364.11784177,0.0,5843.1952663
2023-11-20,2023-S47,44,Grand Est,15-64 ans,288.37439235,90.211998196,6262.7811861
2023-11-27,2023-S48,44,Grand Est,05-14 ans,505.5611729,296.73590504,5255.4744526
2023-11-27,2023-S48,44,Grand Est,65 ans ou plus,136.94461351,171.17425539,3174.6031746
2023-11-27,2023-S48,44,Grand Est,Tous âges,356.08788897,219.78021978,6579.4637018
2023-12-04,2023-S49,44,Grand Est,05-14 ans,745.7846952,304.87804878,7315.3409091
2023-12-04,2023-S49,44,Grand Est,65 ans ou plus,446.68587896,517.63183436,5802.9689609
2023-12-04,2023-S49,44,Grand Est,Tous âges,641.37238235,532.34392644,8061.1364477
2023-12-11,2023-S50,44,Grand Est,05-14 ans,1012.5805462,1807.2289157,10435.931308
2023-12-11,2023-S50,44,Grand Est,65 ans ou plus,528.24651504,569.51423786,5726.2569832
2023-12-18,2023-S51,44,Grand Est,15-64 ans,1047.1642791,778.74484654,13137.815928
2023-12-18,2023-S51,44,Grand Est,Tous âges,1419.0284201,1148.4823626,10765.432099
2023-12-25,2023-S52,44,Grand Est,Tous âges,2117.6651779,1873.6106701,10669.569951
2024-01-01,2024-S01,44,Grand Est,05-14 ans,1991.5254237,1185.770751,7237.936772
2024-01-01,2024-S01,44,Grand Est,15-64 ans,1310.5456775,1015.4525386,11590.243902
2024-01-08,2024-S02,44,Grand Est,00-04 ans,3837.3686615,4388.7147335,5805.2434457
2024-01-08,2024-S02,44,Grand Est,05-14 ans,1110.6997408,1408.4507042,10869.565217
2024-01-08,2024-S02,44,Grand Est,65 ans ou plus,998.33610649,1417.9608373,4617.6046176
2024-01-15,2024-S03,44,Grand Est,00-04 ans,5914.3968872,4726.3681592,10336.906585
2024-01-22,2024-S04,44,Grand Est,Tous âges,3083.3725121,3137.7204885,15305.093293
2024-01-29,2024-S05,44,Grand Est,05-14 ans,4179.0160047,5586.5921788,15902.777778
2020-03-09,2020-S11,32,Hauts-de-France,Tous âges,2348.3365949,1725.9144771,8393.7723624
2020-03-16,2020-S12,32,Hauts-de-France,15-64 ans,2663.6440918,1493.7106918,5001.1907597
2020-03-16,2020-S12,32,Hauts-de-France,65 ans ou plus,1127.9407025,1288.4753042,3112.8404669
2020-03-16,2020-S12,32,Hauts-de-France,Tous âges,2319.9310291,1432.3784144,4362.4161074
2020-03-23,2020-S13,32,Hauts-de-France,05-14 ans,1187.3350923,1111.1111111,938.96713615
2020-03-30,2020-S14,32,Hauts-de-France,00-04 ans,183.15018315,719.42446043,0.0
2020-03-30,2020-S14,32,Hauts-de-France,Tous âges,369.78341257,239.52095808,532.62316911
2020-04-06,2020-S15,32,Hauts-de-France,15-64 ans,397.78206365,134.13816231,217.29682747
2020-04-06,2020-S15,32,Hauts-de-France,Tous âges,263.34026334,143.71945961,144.88554042
2020-04-13,2020-S16,32,Hauts-de-France,Tous âges,153.8138852,118.34319527,263.92961877
2020-04-27,2020-S18,32,Hauts-de-France,65 ans ou plus,98.789824648,178.25311943,204.91803279
2020-05-04,2020-S19,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020-05-04,2020-S19,32,Hauts-de-France,65 ans ou plus,137.26835964,57.87037037,0.0
2020-05-04,2020-S19,32,Hauts-de-France,Tous âges,85.183712874,54.481067829,53.036329886
2020-05-11,2020-S20,32,Hauts-de-France,05-14 ans,0.0,0.0,293.25513196
2020-05-11,2020-S20,32,Hauts-de-France,Tous âges,28.709232889,79.702444208,169.01408451
2020-05-18,2020-S21,32,Hauts-de-France,65 ans ou plus,42.671218263,55.157198014,186.21973929
2020-05-25,2020-S22,32,Hauts-de-France,05-14 ans,0.0,0.0,0.0
2020-05-25,2020-S22,32,Hauts-de-France,Tous âges,14.544749345,78.513478147,21.222410866
2020-06-08,2020-S24,32,Hauts-de-France,65 ans ou plus,20.542317173,0.0,0.0
2020-06-15,2020-S25,32,Hauts-de-France,15-64 ans,46.100653093,107.87486516,98.554533509
2020-06-29,2020-S27,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020-06-29,2020-S27,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2020-07-06,2020-S28,32,Hauts-de-France,65 ans ou plus,0.0,0.0,173.61111111
2020-07-13,2020-S29,32,Hauts-de-France,15-64 ans,44.088470865,0.0,150.69967707
2020-07-13,2020-S29,32,Hauts-de-France,Tous âges,43.185351529,24.1021933,109.0363909
2020-07-20,2020-S30,32,Hauts-de-France,Tous âges,34.937549131,25.227043391,103.07760271
2020-07-27,2020-S31,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020-07-27,2020-S31,32,Hauts-de-France,05-14 ans,44.883303411,518.13471503,0.0
2020-08-03,2020-S32,32,Hauts-de-France,00-04 ans,51.282051282,0.0,0.0
2020-08-03,2020-S32,32,Hauts-de-France,15-64 ans,75.380672396,59.844404548,117.78563015
2020-08-10,2020-S33,32,Hauts-de-France,15-64 ans,28.344671202,0.0,42.983021706
2020-08-17,2020-S34,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020-08-24,2020-S35,32,Hauts-de-France,00-04 ans,52.410901468,0.0,0.0
2020-08-24,2020-S35,32,Hauts-de-France,65 ans ou plus,20.868113523,0.0,309.59752322
2020-08-31,2020-S36,32,Hauts-de-France,15-64 ans,133.07240705,114.41647597,254.04157044
2020-09-07,2020-S37,32,Hauts-de-France,65 ans ou plus,0.0,0.0,187.2659176
2020-09-14,2020-S38,32,Hauts-de-France,00-04 ans,0.0,0.0,72.358900145
2020-09-14,2020-S38,32,Hauts-de-France,05-14 ans,52.356020942,0.0,157.3976915
2020-09-21,2020-S39,32,Hauts-de-France,05-14 ans,0.0,0.0,192.49278152
2020-09-21,2020-S39,32,Hauts-de-France,15-64 ans,105.94823672,0.0,261.88557615
2020-09-28,2020-S40,32,Hauts-de-France,05-14 ans,0.0,0.0,103.19917441
2020-10-05,2020-S41,32,Hauts-de-France,00-04 ans,50.327126321,0.0,0.0
2020-10-12,2020-S42,32,Hauts-de-France,05-14 ans,75.843761851,0.0,531.34962806
2020-10-12,2020-S42,32,Hauts-de-France,65 ans ou plus,43.535045712,50.838840874,947.86729858
2020-10-19,2020-S43,32,Hauts-de-France,00-04 ans,0.0,0.0,90.0090009
2020-10-19,2020-S43,32,Hauts-de-France,15-64 ans,201.50692132,58.37711617,556.66889334
2020-10-19,2020-S43,32,Hauts-de-France,65 ans ou plus,0.0,0.0,431.03448276
2020-10-26,2020-S44,32,Hauts-de-France,00-04 ans,0.0,0.0,105.04201681
2020-10-26,2020-S44,32,Hauts-de-France,65 ans ou plus,44.033465434,50.025012506,144.50867052
2020-11-02,2020-S45,32,Hauts-de-France,15-64 ans,70.323488045,0.0,639.71340839
2020-11-02,2020-S45,32,Hauts-de-France,65 ans ou plus,22.742779168,0.0,173.3102253
2020-11-09,2020-S46,32,Hauts-de-France,00-04 ans,55.493895671,0.0,0.0
2020-11-09,2020-S46,32,Hauts-de-France,15-64 ans,129.50787009,116.82242991,486.74959438
2020-11-09,2020-S46,32,Hauts-de-France,65 ans ou plus,48.192771084,53.850296177,0.0
2020-11-16,2020-S47,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020-11-23,2020-S48,32,Hauts-de-France,15-64 ans,59.177433672,60.496067756,155.52099533
2020-11-23,2020-S48,32,Hauts-de-France,Tous âges,48.017926693,50.517807527,143.42058085
2020-11-30,2020-S49,32,Hauts-de-France,15-64 ans,78.872128562,62.695924765,328.75074716
2020-11-30,2020-S49,32,Hauts-de-France,Tous âges,42.377370484,24.968789014,272.85129604
2020-12-07,2020-S50,32,Hauts-de-France,Tous âges,20.209164856,0.0,413.90728477
2020-12-14,2020-S51,32,Hauts-de-France,00-04 ans,0.0,0.0,77.821011673
2020-12-21,2020-S52,32,Hauts-de-France,00-04 ans,0.0,0.0,341.76349966
2020-12-21,2020-S52,32,Hauts-de-France,05-14 ans,0.0,0.0,186.56716418
2020-12-28,2020-S53,32,Hauts-de-France,15-64 ans,35.890533872,0.0,456.40163344
2021-01-04,2021-S01,32,Hauts-de-France,00-04 ans,0.0,0.0,226.24434389
2021-01-04,2021-S01,32,Hauts-de-France,05-14 ans,81.933633757,0.0,527.70448549
2021-01-04,2021-S01,32,Hauts-de-France,15-64 ans,104.62987183,53.850296177,688.24878919
2021-01-11,2021-S02,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-01-11,2021-S02,32,Hauts-de-France,Tous âges,60.310599588,47.41583689,557.28569087
2021-01-18,2021-S03,32,Hauts-de-France,15-64 ans,26.39683238,0.0,675.49310997
2021-01-25,2021-S04,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-02-01,2021-S05,32,Hauts-de-France,00-04 ans,77.760497667,299.4011976,285.0627138
2021-02-01,2021-S05,32,Hauts-de-France,15-64 ans,50.530570995,0.0,1013.5970334
2021-02-01,2021-S05,32,Hauts-de-France,65 ans ou plus,20.538098172,0.0,0.0
2021-02-08,2021-S06,32,Hauts-de-France,15-64 ans,104.95014868,54.054054054,1023.6220472
2021-02-08,2021-S06,32,Hauts-de-France,65 ans ou plus,0.0,0.0,176.36684303
2021-02-15,2021-S07,32,Hauts-de-France,00-04 ans,72.04610951,0.0,681.34171908
2021-02-15,2021-S07,32,Hauts-de-France,Tous âges,34.885749171,41.442188148,582.79488154
2021-02-22,2021-S08,32,Hauts-de-France,65 ans ou plus,0.0,0.0,317.46031746
2021-03-08,2021-S10,32,Hauts-de-France,05-14 ans,139.66480447,0.0,108.81392818
2021-03-15,2021-S11,32,Hauts-de-France,15-64 ans,39.834289356,49.875311721,698.29039249
2021-03-15,2021-S11,32,Hauts-de-France,Tous âges,42.45923913,42.435815829,492.29992426
2021-03-22,2021-S12,32,Hauts-de-France,00-04 ans,94.786729858,0.0,102.09290454
2021-03-22,2021-S12,32,Hauts-de-France,05-14 ans,28.993911279,0.0,231.83925811
2021-03-22,2021-S12,32,Hauts-de-France,Tous âges,69.122550215,0.0,441.44696505
2021-03-29,2021-S13,32,Hauts-de-France,65 ans ou plus,97.46588694,47.755491882,167.7852349
2021-03-29,2021-S13,32,Hauts-de-France,Tous âges,89.547378704,21.1371803,183.68846436
2021-04-05,2021-S14,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-04-05,2021-S14,32,Hauts-de-France,Tous âges,35.736621102,41.365046536,438.71310822
2021-04-12,2021-S15,32,Hauts-de-France,15-64 ans,16.641704111,0.0,532.99492386
2021-04-19,2021-S16,32,Hauts-de-France,00-04 ans,0.0,0.0,130.89005236
2021-04-19,2021-S16,32,Hauts-de-France,15-64 ans,39.050296782,0.0,307.77839955
2021-04-26,2021-S17,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-04-26,2021-S17,32,Hauts-de-France,Tous âges,42.74234912,0.0,188.35938972
2021-05-03,2021-S18,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-05-03,2021-S18,32,Hauts-de-France,05-14 ans,88.941595019,0.0,129.36610608
2021-05-03,2021-S18,32,Hauts-de-France,15-64 ans,29.682398338,0.0,382.9321663
2021-05-03,2021-S18,32,Hauts-de-France,65 ans ou plus,0.0,0.0,179.85611511
2021-05-10,2021-S19,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-05-10,2021-S19,32,Hauts-de-France,15-64 ans,13.882140626,0.0,123.27416174
2021-05-17,2021-S20,32,Hauts-de-France,05-14 ans,0.0,0.0,0.0
2021-05-31,2021-S22,32,Hauts-de-France,65 ans ou plus,36.140224069,0.0,0.0
2021-05-31,2021-S22,32,Hauts-de-France,Tous âges,21.0955629,20.470829069,205.6484782
2021-06-07,2021-S23,32,Hauts-de-France,05-14 ans,22.421524664,0.0,162.20600162
2021-06-07,2021-S23,32,Hauts-de-France,15-64 ans,12.445550716,0.0,182.6067108
2021-06-07,2021-S23,32,Hauts-de-France,65 ans ou plus,0.0,0.0,174.21602787
2021-06-14,2021-S24,32,Hauts-de-France,15-64 ans,11.993283761,47.801147228,109.02747492
2021-06-14,2021-S24,32,Hauts-de-France,65 ans ou plus,17.934002869,46.146746654,0.0
2021-06-21,2021-S25,32,Hauts-de-France,05-14 ans,0.0,0.0,0.0
2021-06-21,2021-S25,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-06-28,2021-S26,32,Hauts-de-France,15-64 ans,57.001710051,0.0,262.75454346
2021-07-05,2021-S27,32,Hauts-de-France,00-04 ans,32.331070158,0.0,53.106744557
2021-07-05,2021-S27,32,Hauts-de-France,15-64 ans,12.952528981,0.0,236.30504834
2021-07-05,2021-S27,32,Hauts-de-France,65 ans ou plus,0.0,0.0,158.2278481
2021-07-12,2021-S28,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-07-12,2021-S28,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-07-19,2021-S29,32,Hauts-de-France,Tous âges,37.241173842,0.0,141.42604596
2021-07-26,2021-S30,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-07-26,2021-S30,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-08-02,2021-S31,32,Hauts-de-France,15-64 ans,64.194008559,0.0,223.67194781
2021-08-02,2021-S31,32,Hauts-de-France,65 ans ou plus,37.509377344,0.0,124.84394507
2021-08-09,2021-S32,32,Hauts-de-France,Tous âges,16.479894529,0.0,227.04339051
2021-08-23,2021-S34,32,Hauts-de-France,15-64 ans,55.578713353,0.0,187.3828857
2021-08-23,2021-S34,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2021-08-30,2021-S35,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-08-30,2021-S35,32,Hauts-de-France,15-64 ans,67.208817797,0.0,347.71937001
2021-09-06,2021-S36,32,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2021-09-06,2021-S36,32,Hauts-de-France,05-14 ans,0.0,0.0,0.0
2021-09-06,2021-S36,32,Hauts-de-France,15-64 ans,62.250996016,100.55304173,288.40607575
2021-09-13,2021-S37,32,Hauts-de-France,05-14 ans,0.0,0.0,442.47787611
2022-01-31,2022-S05,32,Hauts-de-France,65 ans ou plus,228.23033708,320.36613272,1440.0
2022-02-07,2022-S06,32,Hauts-de-France,05-14 ans,1629.1327264,595.23809524,1611.0471807
2022-02-14,2022-S07,32,Hauts-de-France,15-64 ans,201.47750168,107.06638116,2020.3963825
2022-02-14,2022-S07,32,Hauts-de-France,65 ans ou plus,149.00662252,87.796312555,873.36244541
2022-02-21,2022-S08,32,Hauts-de-France,05-14 ans,997.8425027,985.22167488,2702.7027027
2022-02-28,2022-S09,32,Hauts-de-France,05-14 ans,1265.2184292,1063.8297872,3049.9675535
2022-02-28,2022-S09,32,Hauts-de-France,Tous âges,764.49495975,407.91352233,3446.5924624
2022-03-21,2022-S12,32,Hauts-de-France,05-14 ans,4890.0199964,1699.7167139,15857.725083
2022-03-21,2022-S12,32,Hauts-de-France,65 ans ou plus,1224.6163386,1715.7941047,4545.4545455
2022-03-28,2022-S13,32,Hauts-de-France,00-04 ans,8363.871524,5660.3773585,11064.797272
2022-04-18,2022-S16,32,Hauts-de-France,00-04 ans,3155.5431444,2222.2222222,4867.0062252
2022-04-18,2022-S16,32,Hauts-de-France,05-14 ans,1916.8386907,478.46889952,7777.7777778
2022-04-18,2022-S16,32,Hauts-de-France,65 ans ou plus,882.26346212,1189.9702507,3677.5106082
2022-05-09,2022-S19,32,Hauts-de-France,65 ans ou plus,110.06289308,86.542622241,731.26142596
2022-06-13,2022-S24,32,Hauts-de-France,Tous âges,95.914061001,0.0,1143.805922
2023-03-27,2023-S13,32,Hauts-de-France,65 ans ou plus,91.324200913,197.394394,2342.3423423
2023-04-03,2023-S14,32,Hauts-de-France,00-04 ans,698.48661234,279.32960894,881.98236035
2023-04-03,2023-S14,32,Hauts-de-France,15-64 ans,262.29508197,314.32420296,4491.1881751
2023-04-03,2023-S14,32,Hauts-de-France,65 ans ou plus,71.561471304,74.878322726,754.14781297
2023-04-03,2023-S14,32,Hauts-de-France,Tous âges,322.77459574,216.76300578,3288.601723
2023-04-10,2023-S15,32,Hauts-de-France,00-04 ans,918.96407686,495.04950495,688.33652008
2023-04-10,2023-S15,32,Hauts-de-France,05-14 ans,657.39570164,1239.6694215,2108.1081081
2023-04-10,2023-S15,32,Hauts-de-France,15-64 ans,183.9325976,141.17647059,4210.6765629
2023-04-10,2023-S15,32,Hauts-de-France,65 ans ou plus,29.372888824,0.0,1981.7073171
2023-04-10,2023-S15,32,Hauts-de-France,Tous âges,294.53195031,152.23596575,3008.5022891
2023-04-17,2023-S16,32,Hauts-de-France,05-14 ans,342.81796366,526.31578947,1384.6153846
2023-04-17,2023-S16,32,Hauts-de-France,15-64 ans,174.43309245,195.02681619,3588.7630534
2023-04-17,2023-S16,32,Hauts-de-France,Tous âges,194.03594771,94.464386926,2699.0308849
2023-04-24,2023-S17,32,Hauts-de-France,00-04 ans,160.61676839,311.52647975,691.12174375
2023-04-24,2023-S17,32,Hauts-de-France,05-14 ans,132.45033113,0.0,2424.2424242
2023-04-24,2023-S17,32,Hauts-de-France,15-64 ans,192.70218189,139.08205841,2872.0238095
2023-04-24,2023-S17,32,Hauts-de-France,Tous âges,157.53964177,134.09961686,2260.406138
2023-05-01,2023-S18,32,Hauts-de-France,05-14 ans,171.94792434,0.0,1390.7284768
2023-05-08,2023-S19,32,Hauts-de-France,00-04 ans,33.590863285,0.0,356.77879715
2023-05-08,2023-S19,32,Hauts-de-France,Tous âges,112.69238199,19.127773527,1462.9713766
2023-05-15,2023-S20,32,Hauts-de-France,05-14 ans,48.426150121,0.0,803.21285141
2023-05-22,2023-S21,32,Hauts-de-France,15-64 ans,90.232348297,0.0,1737.0083262
2023-05-29,2023-S22,32,Hauts-de-France,05-14 ans,40.933278756,0.0,355.87188612
2023-05-29,2023-S22,32,Hauts-de-France,15-64 ans,33.542039356,0.0,1209.9125364
2023-05-29,2023-S22,32,Hauts-de-France,65 ans ou plus,0.0,0.0,298.50746269
2023-05-29,2023-S22,32,Hauts-de-France,Tous âges,30.470154484,19.293845263,859.10652921
2023-06-05,2023-S23,32,Hauts-de-France,05-14 ans,20.73828287,0.0,426.66666667
2023-06-05,2023-S23,32,Hauts-de-France,Tous âges,33.269818226,36.088054854,738.84885524
2023-06-12,2023-S24,32,Hauts-de-France,05-14 ans,20.362451639,0.0,154.71892728
2023-06-12,2023-S24,32,Hauts-de-France,15-64 ans,58.445353594,0.0,667.27327874
2023-06-12,2023-S24,32,Hauts-de-France,Tous âges,41.282104208,0.0,439.09721612
2023-06-19,2023-S25,32,Hauts-de-France,05-14 ans,85.836909871,0.0,297.79630733
2023-06-26,2023-S26,32,Hauts-de-France,15-64 ans,67.084078712,88.066930867,571.42857143
2023-06-26,2023-S26,32,Hauts-de-France,65 ans ou plus,0.0,0.0,160.0
2023-06-26,2023-S26,32,Hauts-de-France,Tous âges,50.460451621,38.358266206,446.38428727
2023-07-03,2023-S27,32,Hauts-de-France,00-04 ans,0.0,0.0,108.69565217
2023-07-10,2023-S28,32,Hauts-de-France,Tous âges,26.476039185,0.0,488.31865186
2023-07-17,2023-S29,32,Hauts-de-France,00-04 ans,36.023054755,0.0,62.266500623
2023-07-24,2023-S30,32,Hauts-de-France,00-04 ans,0.0,0.0,70.323488045
2023-07-31,2023-S31,32,Hauts-de-France,15-64 ans,45.11181285,0.0,1043.0839002
2023-07-31,2023-S31,32,Hauts-de-France,Tous âges,44.996062845,20.876826722,736.24514974
2023-08-07,2023-S32,32,Hauts-de-France,15-64 ans,63.524329818,0.0,1197.9726616
2023-08-07,2023-S32,32,Hauts-de-France,65 ans ou plus,28.433323856,40.966816878,925.92592593
2023-08-07,2023-S32,32,Hauts-de-France,Tous âges,50.709939148,20.466639378,997.22422124
2023-08-14,2023-S33,32,Hauts-de-France,15-64 ans,59.150597421,0.0,934.31483579
2023-08-21,2023-S34,32,Hauts-de-France,05-14 ans,36.456434561,0.0,430.29259897
2023-08-21,2023-S34,32,Hauts-de-France,65 ans ou plus,15.309246785,0.0,1200.0
2023-08-21,2023-S34,32,Hauts-de-France,Tous âges,58.51979346,21.043771044,742.88072637
2023-08-28,2023-S35,32,Hauts-de-France,00-04 ans,40.176777822,0.0,390.93041439
2023-08-28,2023-S35,32,Hauts-de-France,05-14 ans,0.0,0.0,460.82949309
2023-08-28,2023-S35,32,Hauts-de-France,65 ans ou plus,15.494267121,0.0,1129.9435028
2023-09-04,2023-S36,32,Hauts-de-France,00-04 ans,69.108500346,0.0,569.8005698
2023-09-04,2023-S36,32,Hauts-de-France,05-14 ans,86.780445473,409.83606557,1107.8286558
2023-09-04,2023-S36,32,Hauts-de-France,15-64 ans,61.839442321,41.614648356,1305.0821434
2023-09-18,2023-S38,32,Hauts-de-France,Tous âges,100.21609095,17.905102954,1956.8302338
2023-09-25,2023-S39,32,Hauts-de-France,00-04 ans,84.175084175,0.0,297.84065525
2023-09-25,2023-S39,32,Hauts-de-France,15-64 ans,167.96705678,0.0,3084.264432
2023-09-25,2023-S39,32,Hauts-de-France,Tous âges,137.09653384,0.0,2225.9205326
2023-10-02,2023-S40,32,Hauts-de-France,00-04 ans,56.258790436,0.0,707.10829922
2023-10-02,2023-S40,32,Hauts-de-France,Tous âges,126.62807525,35.001750088,2181.7411565
2023-10-16,2023-S42,32,Hauts-de-France,00-04 ans,77.45933385,0.0,981.07918711
2023-10-23,2023-S43,32,Hauts-de-France,65 ans ou plus,57.093919498,72.490032621,1526.7175573
2023-10-30,2023-S44,32,Hauts-de-France,Tous âges,188.18468983,106.81858643,3092.6275992
2023-11-06,2023-S45,32,Hauts-de-France,00-04 ans,161.94331984,0.0,861.05675147
2023-11-06,2023-S45,32,Hauts-de-France,15-64 ans,201.20724346,128.53470437,4394.3147738
2023-11-06,2023-S45,32,Hauts-de-France,Tous âges,210.16431028,118.92626572,3375.4322658
2023-11-13,2023-S46,32,Hauts-de-France,00-04 ans,268.2163612,165.2892562,955.5091072
2023-11-20,2023-S47,32,Hauts-de-France,00-04 ans,195.69471624,160.25641026,1069.0789474
