1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour COVID-19,Taux d'hospitalisations après passages aux urgences pour COVID-19,Taux d'actes médicaux SOS médecins pour COVID-19
2020-04-20,2020-S17,94,Corse,65 ans ou plus,14675.767918,23497.26776,20000.0
2020-04-27,2020-S18,94,Corse,65 ans ou plus,11290.322581,19642.857143,3571.4285714
2020-05-04,2020-S19,94,Corse,15-64 ans,14905.149051,45064.377682,5147.0588235
2020-05-04,2020-S19,94,Corse,Tous âges,11158.072697,27753.303965,4464.2857143
2020-05-11,2020-S20,94,Corse,Tous âges,7024.7933884,20202.020202,9049.7737557
2020-05-25,2020-S22,94,Corse,15-64 ans,1295.6419317,3821.656051,1111.1111111
2020-05-25,2020-S22,94,Corse,65 ans ou plus,5210.9181141,10526.315789,0.0
2020-06-01,2020-S23,94,Corse,00-04 ans,1470.5882353,0.0,0.0
2020-06-01,2020-S23,94,Corse,15-64 ans,835.3221957,1886.7924528,2721.0884354
2020-06-08,2020-S24,94,Corse,05-14 ans,1075.2688172,0.0,0.0
2020-06-15,2020-S25,94,Corse,65 ans ou plus,558.65921788,1183.4319527,0.0
2020-06-22,2020-S26,94,Corse,15-64 ans,0.0,0.0,0.0
2020-06-22,2020-S26,94,Corse,Tous âges,171.23287671,236.40661939,0.0
2020-06-29,2020-S27,94,Corse,15-64 ans,176.99115044,0.0,0.0
2020-07-06,2020-S28,94,Corse,Tous âges,379.14691943,606.06060606,2083.3333333
2020-07-13,2020-S29,94,Corse,00-04 ans,806.4516129,0.0,0.0
2020-07-13,2020-S29,94,Corse,65 ans ou plus,377.35849057,881.05726872,2439.0243902
2020-07-20,2020-S30,94,Corse,05-14 ans,0.0,0.0,1666.6666667
2020-07-20,2020-S30,94,Corse,65 ans ou plus,0.0,0.0,5084.7457627
2020-07-27,2020-S31,94,Corse,00-04 ans,0.0,0.0,0.0
2020-07-27,2020-S31,94,Corse,15-64 ans,425.53191489,823.04526749,1272.7272727
2020-08-03,2020-S32,94,Corse,05-14 ans,0.0,0.0,2409.6385542
2020-08-03,2020-S32,94,Corse,15-64 ans,175.13134851,0.0,2446.9820555
2020-08-10,2020-S33,94,Corse,05-14 ans,0.0,0.0,1886.7924528
2020-08-10,2020-S33,94,Corse,65 ans ou plus,0.0,0.0,1063.8297872
2020-08-17,2020-S34,94,Corse,00-04 ans,0.0,0.0,0.0
2020-08-24,2020-S35,94,Corse,00-04 ans,0.0,0.0,1298.7012987
2020-08-24,2020-S35,94,Corse,05-14 ans,0.0,0.0,4132.231405
2020-08-24,2020-S35,94,Corse,15-64 ans,1293.1034483,4060.9137056,7106.5989848
2020-08-24,2020-S35,94,Corse,Tous âges,952.81306715,2370.6896552,6143.3447099
2020-08-31,2020-S36,94,Corse,00-04 ans,0.0,0.0,2500.0
2020-08-31,2020-S36,94,Corse,65 ans ou plus,1828.1535649,3846.1538462,1351.3513514
2020-09-07,2020-S37,94,Corse,05-14 ans,0.0,0.0,10404.624277
2020-09-07,2020-S37,94,Corse,15-64 ans,1374.5704467,3381.6425121,11363.636364
2020-09-07,2020-S37,94,Corse,65 ans ou plus,2448.9795918,4368.9320388,1492.5373134
2020-09-14,2020-S38,94,Corse,00-04 ans,0.0,0.0,1587.3015873
2020-09-21,2020-S39,94,Corse,Tous âges,1048.951049,1285.3470437,6979.4050343
2020-10-05,2020-S41,94,Corse,00-04 ans,0.0,0.0,0.0
2020-10-05,2020-S41,94,Corse,15-64 ans,1229.0502793,4216.8674699,4181.184669
2020-10-05,2020-S41,94,Corse,Tous âges,1377.9527559,4030.2267003,3271.5376227
2020-10-12,2020-S42,94,Corse,15-64 ans,1781.7371938,4137.9310345,11153.119093
2020-10-12,2020-S42,94,Corse,65 ans ou plus,3916.4490862,6635.07109,5681.8181818
2020-10-26,2020-S44,94,Corse,00-04 ans,0.0,0.0,1204.8192771
2020-10-26,2020-S44,94,Corse,Tous âges,4611.6504854,10079.575597,12480.739599
2020-11-02,2020-S45,94,Corse,00-04 ans,0.0,0.0,1149.4252874
2020-11-02,2020-S45,94,Corse,05-14 ans,0.0,0.0,17204.301075
2020-11-09,2020-S46,94,Corse,00-04 ans,0.0,0.0,3571.4285714
2020-11-09,2020-S46,94,Corse,Tous âges,3114.1868512,6793.4782609,8873.2394366
2020-11-23,2020-S48,94,Corse,00-04 ans,0.0,0.0,1190.4761905
2020-11-23,2020-S48,94,Corse,05-14 ans,0.0,0.0,819.67213115
2020-11-30,2020-S49,94,Corse,15-64 ans,875.91240876,662.25165563,1843.3179724
2020-11-30,2020-S49,94,Corse,65 ans ou plus,539.08355795,925.92592593,0.0
2020-11-30,2020-S49,94,Corse,Tous âges,827.12985939,761.4213198,1715.0395778
2020-12-07,2020-S50,94,Corse,65 ans ou plus,0.0,0.0,0.0
2020-12-07,2020-S50,94,Corse,Tous âges,500.41701418,1208.4592145,973.5744089
2020-12-14,2020-S51,94,Corse,05-14 ans,0.0,0.0,763.35877863
2020-12-14,2020-S51,94,Corse,Tous âges,396.82539683,283.28611898,1823.2819074
2020-12-21,2020-S52,94,Corse,15-64 ans,418.41004184,833.33333333,2676.3990268
2020-12-21,2020-S52,94,Corse,65 ans ou plus,1025.6410256,1395.3488372,1960.7843137
2020-12-21,2020-S52,94,Corse,Tous âges,546.02184087,1136.3636364,2142.8571429
2020-12-28,2020-S53,94,Corse,Tous âges,976.70924117,2770.0831025,1331.3609467
2021-01-11,2021-S02,94,Corse,05-14 ans,0.0,0.0,3100.7751938
2021-01-18,2021-S03,94,Corse,05-14 ans,0.0,0.0,1459.8540146
2021-01-18,2021-S03,94,Corse,15-64 ans,1282.0512821,3144.6540881,4845.814978
2021-01-25,2021-S04,94,Corse,05-14 ans,0.0,0.0,1538.4615385
2021-01-25,2021-S04,94,Corse,65 ans ou plus,5468.75,6726.4573991,6153.8461538
2021-02-01,2021-S05,94,Corse,65 ans ou plus,5333.3333333,8500.0,2777.7777778
2021-02-08,2021-S06,94,Corse,Tous âges,2968.75,5649.7175141,2869.7571744
2021-02-15,2021-S07,94,Corse,Tous âges,1797.752809,3485.2546917,861.14101184
2021-02-22,2021-S08,94,Corse,05-14 ans,0.0,0.0,0.0
2021-02-22,2021-S08,94,Corse,65 ans ou plus,5053.1914894,6796.1165049,1369.8630137
2021-03-01,2021-S09,94,Corse,00-04 ans,0.0,0.0,0.0
2021-03-01,2021-S09,94,Corse,65 ans ou plus,3731.3432836,6557.3770492,0.0
2021-03-01,2021-S09,94,Corse,Tous âges,2343.75,5817.1745152,3292.6829268
2021-03-08,2021-S10,94,Corse,05-14 ans,0.0,0.0,1219.5121951
2021-03-22,2021-S12,94,Corse,05-14 ans,1492.5373134,9090.9090909,1630.4347826
2021-03-29,2021-S13,94,Corse,65 ans ou plus,3554.5023697,7142.8571429,0.0
2021-04-05,2021-S14,94,Corse,00-04 ans,2112.6760563,0.0,0.0
2021-04-05,2021-S14,94,Corse,65 ans ou plus,3926.7015707,7000.0,4545.4545455
2021-04-12,2021-S15,94,Corse,15-64 ans,2757.793765,8383.2335329,4585.1528384
2021-04-12,2021-S15,94,Corse,65 ans ou plus,2850.3562945,5164.3192488,5000.0
2021-04-12,2021-S15,94,Corse,Tous âges,2553.1914894,6297.2292191,3731.3432836
2021-04-26,2021-S17,94,Corse,05-14 ans,0.0,0.0,6849.3150685
2021-04-26,2021-S17,94,Corse,15-64 ans,2850.0619579,7189.5424837,5092.5925926
2021-05-03,2021-S18,94,Corse,00-04 ans,0.0,0.0,0.0
2021-05-03,2021-S18,94,Corse,15-64 ans,1368.4210526,4469.273743,4157.5492341
2021-05-03,2021-S18,94,Corse,65 ans ou plus,1216.5450122,2551.0204082,0.0
2021-05-10,2021-S19,94,Corse,65 ans ou plus,663.71681416,1395.3488372,0.0
2021-05-10,2021-S19,94,Corse,Tous âges,644.02810304,2173.9130435,1664.5326504
2021-05-17,2021-S20,94,Corse,05-14 ans,0.0,0.0,3289.4736842
2021-05-17,2021-S20,94,Corse,15-64 ans,1011.9595216,4166.6666667,1789.2644135
2021-05-24,2021-S21,94,Corse,00-04 ans,0.0,0.0,0.0
2021-05-24,2021-S21,94,Corse,05-14 ans,0.0,0.0,2857.1428571
2021-05-31,2021-S22,94,Corse,00-04 ans,0.0,0.0,854.7008547
2021-06-07,2021-S23,94,Corse,00-04 ans,0.0,0.0,0.0
2021-06-07,2021-S23,94,Corse,15-64 ans,241.15755627,1492.5373134,201.20724346
2021-06-14,2021-S24,94,Corse,00-04 ans,0.0,0.0,0.0
2021-06-14,2021-S24,94,Corse,65 ans ou plus,348.43205575,803.21285141,1111.1111111
2021-06-14,2021-S24,94,Corse,Tous âges,135.93112823,657.89473684,344.82758621
2021-06-21,2021-S25,94,Corse,00-04 ans,0.0,0.0,0.0
2021-06-21,2021-S25,94,Corse,05-14 ans,0.0,0.0,0.0
2021-06-21,2021-S25,94,Corse,65 ans ou plus,0.0,0.0,0.0
2021-06-21,2021-S25,94,Corse,Tous âges,0.0,0.0,250.0
2021-06-28,2021-S26,94,Corse,05-14 ans,0.0,0.0,0.0
2021-07-12,2021-S28,94,Corse,00-04 ans,0.0,0.0,0.0
2023-10-02,2023-S40,84,Auvergne et Rhône-Alpes,15-64 ans,662.22458407,572.96932929,9271.3876381
2023-10-09,2023-S41,84,Auvergne et Rhône-Alpes,00-04 ans,540.77438892,570.34220532,1158.9403974
2023-10-09,2023-S41,84,Auvergne et Rhône-Alpes,05-14 ans,33.322225925,0.0,2441.5055951
2023-10-09,2023-S41,84,Auvergne et Rhône-Alpes,Tous âges,1119.7130735,2751.1667895,5856.6433566
2023-10-16,2023-S42,84,Auvergne et Rhône-Alpes,05-14 ans,78.78668505,0.0,2301.4959724
2023-10-16,2023-S42,84,Auvergne et Rhône-Alpes,Tous âges,957.64613356,2533.8467271,4495.655459
2023-10-23,2023-S43,84,Auvergne et Rhône-Alpes,15-64 ans,509.40613968,823.19255548,4935.3701528
2023-10-23,2023-S43,84,Auvergne et Rhône-Alpes,Tous âges,1060.4637366,2808.7774295,4025.1737249
2023-10-30,2023-S44,84,Auvergne et Rhône-Alpes,15-64 ans,421.51562357,749.21135647,4676.7537827
2023-11-13,2023-S46,84,Auvergne et Rhône-Alpes,00-04 ans,760.0,1482.7018122,381.43674507
2023-11-13,2023-S46,84,Auvergne et Rhône-Alpes,05-14 ans,206.49521307,573.06590258,1612.9032258
2023-11-13,2023-S46,84,Auvergne et Rhône-Alpes,Tous âges,1065.5756651,2599.469496,4015.6825472
2023-11-20,2023-S47,84,Auvergne et Rhône-Alpes,00-04 ans,911.41669332,1451.1873351,608.51926978
2023-11-27,2023-S48,84,Auvergne et Rhône-Alpes,00-04 ans,1148.0542717,1167.3151751,572.40984545
2023-11-27,2023-S48,84,Auvergne et Rhône-Alpes,65 ans ou plus,4521.8606508,6628.440367,7884.7611827
2023-12-04,2023-S49,84,Auvergne et Rhône-Alpes,Tous âges,1769.8924731,4350.4977264,6588.6984715
2023-12-11,2023-S50,84,Auvergne et Rhône-Alpes,15-64 ans,945.27574075,1273.1481481,8329.8363407
2023-12-11,2023-S50,84,Auvergne et Rhône-Alpes,Tous âges,1739.9482718,4736.6473418,6067.961165
2023-12-18,2023-S51,84,Auvergne et Rhône-Alpes,05-14 ans,97.522917886,300.3003003,2712.1001391
2023-12-18,2023-S51,84,Auvergne et Rhône-Alpes,15-64 ans,695.909846,1018.8087774,6362.5997719
2023-12-25,2023-S52,84,Auvergne et Rhône-Alpes,00-04 ans,1122.5997046,798.93475366,400.3202562
2023-12-25,2023-S52,84,Auvergne et Rhône-Alpes,05-14 ans,141.87751241,0.0,1876.3796909
2023-12-25,2023-S52,84,Auvergne et Rhône-Alpes,15-64 ans,655.14939075,1506.6573231,4161.4439709
2023-12-25,2023-S52,84,Auvergne et Rhône-Alpes,65 ans ou plus,3280.730897,5212.5614185,5234.3274498
2023-12-25,2023-S52,84,Auvergne et Rhône-Alpes,Tous âges,1345.9578804,3397.8893657,3517.7814867
2024-01-01,2024-S01,84,Auvergne et Rhône-Alpes,00-04 ans,1258.3412774,1899.8272884,396.82539683
2024-01-01,2024-S01,84,Auvergne et Rhône-Alpes,65 ans ou plus,2652.9507309,4008.0160321,3742.6900585
2024-01-01,2024-S01,84,Auvergne et Rhône-Alpes,Tous âges,1116.1116112,2565.973489,2637.0098601
2024-01-08,2024-S02,84,Auvergne et Rhône-Alpes,00-04 ans,800.60045034,1026.6940452,0.0
2024-01-08,2024-S02,84,Auvergne et Rhône-Alpes,05-14 ans,45.06534475,293.25513196,783.97212544
2024-01-08,2024-S02,84,Auvergne et Rhône-Alpes,Tous âges,550.46753684,1453.3762058,1318.2454503
2024-01-15,2024-S03,84,Auvergne et Rhône-Alpes,65 ans ou plus,875.5050991,1335.4823854,1182.5572801
2024-01-15,2024-S03,84,Auvergne et Rhône-Alpes,Tous âges,367.30738896,924.89826119,1293.1995541
2024-01-22,2024-S04,84,Auvergne et Rhône-Alpes,00-04 ans,478.37734405,727.27272727,148.14814815
2024-01-22,2024-S04,84,Auvergne et Rhône-Alpes,Tous âges,359.62702156,871.80746562,738.13309107
2024-01-29,2024-S05,84,Auvergne et Rhône-Alpes,15-64 ans,96.331379947,100.26737968,814.08140814
2024-02-05,2024-S06,84,Auvergne et Rhône-Alpes,65 ans ou plus,413.18343423,630.25210084,884.95575221
2024-02-12,2024-S07,84,Auvergne et Rhône-Alpes,05-14 ans,49.488617618,207.46887967,310.55900621
2024-02-19,2024-S08,84,Auvergne et Rhône-Alpes,05-14 ans,50.163029847,0.0,0.0
2024-02-19,2024-S08,84,Auvergne et Rhône-Alpes,15-64 ans,77.256534615,175.62346329,465.21463311
2024-02-19,2024-S08,84,Auvergne et Rhône-Alpes,65 ans ou plus,256.81548795,462.39961061,428.87776984
2024-02-19,2024-S08,84,Auvergne et Rhône-Alpes,Tous âges,120.81300043,302.41935484,348.22286263
2024-03-04,2024-S10,84,Auvergne et Rhône-Alpes,15-64 ans,24.578076356,0.0,239.44275141
2024-03-04,2024-S10,84,Auvergne et Rhône-Alpes,65 ans ou plus,231.8314686,310.26252983,456.27376426
2024-03-11,2024-S11,84,Auvergne et Rhône-Alpes,00-04 ans,70.488721805,182.48175182,90.497737557
2024-03-11,2024-S11,84,Auvergne et Rhône-Alpes,15-64 ans,45.069037571,32.79763857,474.5470233
2024-03-11,2024-S11,84,Auvergne et Rhône-Alpes,Tous âges,63.101435558,148.00197336,331.1664418
2024-03-18,2024-S12,84,Auvergne et Rhône-Alpes,00-04 ans,88.888888889,164.20361248,85.034013605
2024-04-01,2024-S14,84,Auvergne et Rhône-Alpes,00-04 ans,65.977567627,187.96992481,0.0
2024-04-01,2024-S14,84,Auvergne et Rhône-Alpes,15-64 ans,36.463819788,0.0,391.04931566
2024-04-08,2024-S15,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,0.0
2024-04-08,2024-S15,84,Auvergne et Rhône-Alpes,65 ans ou plus,89.383255537,174.08604825,153.13935681
2024-04-22,2024-S17,84,Auvergne et Rhône-Alpes,00-04 ans,27.457440967,0.0,0.0
2024-04-22,2024-S17,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,0.0
2024-04-22,2024-S17,84,Auvergne et Rhône-Alpes,15-64 ans,44.113106004,36.429872495,122.12994626
2024-04-29,2024-S18,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,100.40160643
2024-04-29,2024-S18,84,Auvergne et Rhône-Alpes,15-64 ans,33.571128829,0.0,317.12473573
2024-05-06,2024-S19,84,Auvergne et Rhône-Alpes,Tous âges,106.18161673,198.70181481,262.96916089
2024-05-13,2024-S20,84,Auvergne et Rhône-Alpes,00-04 ans,50.864699898,0.0,111.98208287
2024-05-13,2024-S20,84,Auvergne et Rhône-Alpes,65 ans ou plus,235.13920241,360.14405762,147.27540501
2024-05-13,2024-S20,84,Auvergne et Rhône-Alpes,Tous âges,80.685609612,207.63041786,359.66602441
2024-05-20,2024-S21,84,Auvergne et Rhône-Alpes,15-64 ans,71.425737074,35.855145213,1132.4786325
2024-05-20,2024-S21,84,Auvergne et Rhône-Alpes,65 ans ou plus,358.10205909,578.03468208,545.17133956
2024-05-20,2024-S21,84,Auvergne et Rhône-Alpes,Tous âges,144.94345009,342.10526316,759.52468455
2024-05-27,2024-S22,84,Auvergne et Rhône-Alpes,00-04 ans,199.9500125,0.0,191.75455417
2024-05-27,2024-S22,84,Auvergne et Rhône-Alpes,15-64 ans,105.60090979,220.18348624,1527.0413574
2024-05-27,2024-S22,84,Auvergne et Rhône-Alpes,65 ans ou plus,523.34943639,857.50315259,1545.5950541
2024-05-27,2024-S22,84,Auvergne et Rhône-Alpes,Tous âges,194.16175683,530.71513865,1218.9176012
2024-06-03,2024-S23,84,Auvergne et Rhône-Alpes,00-04 ans,306.31479736,677.20090293,309.27835052
2024-06-10,2024-S24,84,Auvergne et Rhône-Alpes,65 ans ou plus,1034.1555977,1742.91939,2755.267423
2024-06-17,2024-S25,84,Auvergne et Rhône-Alpes,00-04 ans,466.97798532,609.75609756,397.21946375
2024-06-24,2024-S26,84,Auvergne et Rhône-Alpes,05-14 ans,34.153005464,0.0,1235.7414449
2024-06-24,2024-S26,84,Auvergne et Rhône-Alpes,Tous âges,384.18850849,953.34943435,2591.0824674
2024-07-01,2024-S27,84,Auvergne et Rhône-Alpes,00-04 ans,273.28626737,443.45898004,95.057034221
2024-07-01,2024-S27,84,Auvergne et Rhône-Alpes,15-64 ans,239.84586954,261.19402985,2968.4160532
2024-07-08,2024-S28,84,Auvergne et Rhône-Alpes,15-64 ans,281.54694404,276.14773904,3074.2744712
2024-07-15,2024-S29,84,Auvergne et Rhône-Alpes,05-14 ans,0.0,0.0,1201.6021362
2022-10-31,2022-S44,93,Provence-Alpes-Côte d'Azur,15-64 ans,860.44071354,812.23124701,6523.1788079
2022-11-07,2022-S45,93,Provence-Alpes-Côte d'Azur,15-64 ans,1014.837626,1191.5673694,6696.1465572
2022-11-21,2022-S47,93,Provence-Alpes-Côte d'Azur,00-04 ans,1171.5174812,2303.030303,1003.5842294
2022-12-05,2022-S49,93,Provence-Alpes-Côte d'Azur,05-14 ans,562.80378613,680.27210884,5797.1014493
2022-12-05,2022-S49,93,Provence-Alpes-Côte d'Azur,65 ans ou plus,6526.3420102,9525.0872015,16666.666667
2025-11-24,2025-S48,44,Grand Est,15-64 ans,171.48647595,255.10204082,680.27210884
2025-12-22,2025-S52,44,Grand Est,00-04 ans,426.92114515,580.27079304,49.115913556
2026-01-05,2026-S02,44,Grand Est,00-04 ans,279.66440272,264.55026455,194.74196689
2026-01-05,2026-S02,44,Grand Est,15-64 ans,115.58911921,43.140638481,447.7004477
2026-01-05,2026-S02,44,Grand Est,65 ans ou plus,469.42400406,679.02846696,115.74074074
2026-01-05,2026-S02,44,Grand Est,Tous âges,240.27282592,427.47641509,353.57999747
2026-01-12,2026-S03,44,Grand Est,65 ans ou plus,452.09092051,549.01960784,334.44816054
2026-01-19,2026-S04,44,Grand Est,05-14 ans,120.12012012,0.0,181.15942029
2026-01-19,2026-S04,44,Grand Est,Tous âges,149.93600293,243.53120244,77.471335606
2024-12-30,2025-S01,52,Pays de la Loire,00-04 ans,535.11705686,462.96296296,0.0
2024-12-30,2025-S01,52,Pays de la Loire,05-14 ans,108.34236186,0.0,268.8172043
2024-12-30,2025-S01,52,Pays de la Loire,65 ans ou plus,444.55421092,444.44444444,897.86756453
2025-01-20,2025-S04,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-01-20,2025-S04,52,Pays de la Loire,15-64 ans,16.708437761,0.0,257.28987993
2025-01-27,2025-S05,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-01-27,2025-S05,52,Pays de la Loire,15-64 ans,47.740292807,81.234768481,360.68530207
2025-01-27,2025-S05,52,Pays de la Loire,65 ans ou plus,191.93857965,169.39582157,0.0
2025-02-03,2025-S06,52,Pays de la Loire,65 ans ou plus,56.689342404,112.80315849,281.29395218
2025-02-17,2025-S08,52,Pays de la Loire,00-04 ans,323.10177706,0.0,0.0
2025-02-17,2025-S08,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-02-17,2025-S08,52,Pays de la Loire,65 ans ou plus,54.466230937,56.433408578,0.0
2025-03-03,2025-S10,52,Pays de la Loire,00-04 ans,175.90149516,515.46391753,0.0
2025-03-03,2025-S10,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-03-10,2025-S11,52,Pays de la Loire,00-04 ans,81.766148814,510.20408163,0.0
2025-03-10,2025-S11,52,Pays de la Loire,65 ans ou plus,58.582308143,124.37810945,0.0
2025-03-10,2025-S11,52,Pays de la Loire,Tous âges,31.232919497,90.307043949,23.786869648
2025-03-17,2025-S12,52,Pays de la Loire,00-04 ans,157.72870662,0.0,0.0
2025-03-17,2025-S12,52,Pays de la Loire,05-14 ans,53.219797765,0.0,194.93177388
2025-03-17,2025-S12,52,Pays de la Loire,65 ans ou plus,57.686760888,0.0,282.8854314
2025-03-17,2025-S12,52,Pays de la Loire,Tous âges,61.185468451,28.843380444,122.04051745
2025-03-24,2025-S13,52,Pays de la Loire,15-64 ans,15.432098765,66.269052353,175.82417582
2025-03-24,2025-S13,52,Pays de la Loire,Tous âges,84.942084942,138.46579895,193.09678977
2025-03-31,2025-S14,52,Pays de la Loire,65 ans ou plus,84.745762712,58.858151854,136.61202186
2025-04-07,2025-S15,52,Pays de la Loire,00-04 ans,315.95576619,0.0,0.0
2025-04-14,2025-S16,52,Pays de la Loire,00-04 ans,154.08320493,416.66666667,0.0
2025-04-14,2025-S16,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-04-14,2025-S16,52,Pays de la Loire,Tous âges,87.796312555,165.65433462,151.7834556
2025-04-21,2025-S17,52,Pays de la Loire,00-04 ans,171.96904557,0.0,0.0
2025-04-21,2025-S17,52,Pays de la Loire,15-64 ans,58.275058275,61.996280223,347.37299175
2025-04-21,2025-S17,52,Pays de la Loire,Tous âges,97.152679172,107.44023637,274.4510978
2025-05-05,2025-S19,52,Pays de la Loire,00-04 ans,524.01746725,1063.8297872,0.0
2025-05-05,2025-S19,52,Pays de la Loire,65 ans ou plus,56.385678038,119.90407674,127.87723785
2025-05-12,2025-S20,52,Pays de la Loire,00-04 ans,89.847259659,465.11627907,197.23865878
2025-05-12,2025-S20,52,Pays de la Loire,15-64 ans,43.885313049,0.0,431.59257661
2025-05-19,2025-S21,52,Pays de la Loire,00-04 ans,321.02728732,444.44444444,0.0
2025-05-19,2025-S21,52,Pays de la Loire,15-64 ans,42.57734885,62.972292191,693.54139575
2025-05-26,2025-S22,52,Pays de la Loire,00-04 ans,317.46031746,448.43049327,340.13605442
2025-05-26,2025-S22,52,Pays de la Loire,05-14 ans,56.657223796,0.0,220.75055188
2025-05-26,2025-S22,52,Pays de la Loire,15-64 ans,100.69044879,128.28736369,647.66839378
2025-05-26,2025-S22,52,Pays de la Loire,65 ans ou plus,281.29395218,355.0295858,1173.4028683
2025-06-02,2025-S23,52,Pays de la Loire,65 ans ou plus,195.47612399,241.54589372,272.47956403
2025-06-09,2025-S24,52,Pays de la Loire,05-14 ans,0.0,0.0,235.29411765
2025-06-09,2025-S24,52,Pays de la Loire,15-64 ans,41.999160017,0.0,1172.2272317
2025-06-09,2025-S24,52,Pays de la Loire,65 ans ou plus,246.98133919,348.02784223,1313.8686131
2025-06-16,2025-S25,52,Pays de la Loire,00-04 ans,574.2411813,492.61083744,186.91588785
2025-06-23,2025-S26,52,Pays de la Loire,15-64 ans,66.00660066,61.881188119,967.29617688
2025-06-23,2025-S26,52,Pays de la Loire,65 ans ou plus,157.52165923,226.75736961,790.51383399
2025-07-07,2025-S28,52,Pays de la Loire,65 ans ou plus,174.08604825,216.56740661,471.14252061
2025-07-07,2025-S28,52,Pays de la Loire,Tous âges,112.52549406,184.50184502,472.40179015
2025-07-14,2025-S29,52,Pays de la Loire,00-04 ans,163.66612111,0.0,200.80321285
2025-07-14,2025-S29,52,Pays de la Loire,65 ans ou plus,277.77777778,445.18642181,238.94862605
2025-07-14,2025-S29,52,Pays de la Loire,Tous âges,118.13759555,241.15755627,324.35129741
2025-07-21,2025-S30,52,Pays de la Loire,Tous âges,97.385571953,193.79844961,855.99194361
2025-07-28,2025-S31,52,Pays de la Loire,00-04 ans,805.72963295,0.0,0.0
2025-07-28,2025-S31,52,Pays de la Loire,Tous âges,114.94252874,82.462891699,442.59307472
2025-08-11,2025-S33,52,Pays de la Loire,65 ans ou plus,125.94458438,164.11378556,122.24938875
2025-08-25,2025-S35,52,Pays de la Loire,00-04 ans,313.47962382,0.0,500.0
2025-09-01,2025-S36,52,Pays de la Loire,05-14 ans,73.855243722,0.0,280.8988764
2025-09-01,2025-S36,52,Pays de la Loire,Tous âges,213.65890881,387.27524205,898.12676418
2025-09-08,2025-S37,52,Pays de la Loire,00-04 ans,1824.5004344,1990.0497512,778.21011673
2025-09-15,2025-S38,52,Pays de la Loire,00-04 ans,2158.2733813,3211.0091743,378.78787879
2025-09-15,2025-S38,52,Pays de la Loire,05-14 ans,238.52116875,0.0,1445.7831325
2025-09-22,2025-S39,52,Pays de la Loire,00-04 ans,987.43267504,617.28395062,939.84962406
2025-09-22,2025-S39,52,Pays de la Loire,65 ans ou plus,1098.3263598,1469.7876973,2281.3688213
2025-09-29,2025-S40,52,Pays de la Loire,15-64 ans,325.39565153,251.57232704,3330.5578684
2025-09-29,2025-S40,52,Pays de la Loire,Tous âges,670.63521965,1064.6585303,2724.4728737
2025-10-06,2025-S41,52,Pays de la Loire,65 ans ou plus,992.00881786,1502.5041736,1548.3870968
2025-10-13,2025-S42,52,Pays de la Loire,15-64 ans,72.098053353,63.979526552,2300.8849558
2025-10-20,2025-S43,52,Pays de la Loire,05-14 ans,0.0,0.0,342.46575342
2025-10-20,2025-S43,52,Pays de la Loire,Tous âges,332.93697979,453.57524013,1396.6480447
2025-10-27,2025-S44,52,Pays de la Loire,15-64 ans,94.30996542,207.9002079,1191.5673694
2025-11-03,2025-S45,52,Pays de la Loire,15-64 ans,131.21446275,129.617628,1401.4839242
2025-11-10,2025-S46,52,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2025-11-10,2025-S46,52,Pays de la Loire,15-64 ans,28.702640643,0.0,526.31578947
2025-11-10,2025-S46,52,Pays de la Loire,65 ans ou plus,229.75301551,368.77688998,246.60912454
2025-11-10,2025-S46,52,Pays de la Loire,Tous âges,120.81854565,220.5679625,340.29038113
2025-11-17,2025-S47,52,Pays de la Loire,15-64 ans,62.431715311,134.04825737,294.26189308
2025-11-24,2025-S48,52,Pays de la Loire,15-64 ans,141.06583072,69.589422408,558.39925547
2025-12-01,2025-S49,52,Pays de la Loire,Tous âges,163.44956413,195.58535904,389.9585669
2025-12-08,2025-S50,52,Pays de la Loire,05-14 ans,0.0,0.0,809.06148867
2025-12-08,2025-S50,52,Pays de la Loire,Tous âges,148.95360095,211.80831348,575.53956835
2025-12-15,2025-S51,52,Pays de la Loire,05-14 ans,73.637702504,0.0,158.98251192
2025-12-15,2025-S51,52,Pays de la Loire,15-64 ans,95.268339155,76.687116564,520.83333333
2025-12-15,2025-S51,52,Pays de la Loire,Tous âges,154.49980688,195.20356944,325.58139535
2026-01-05,2026-S02,52,Pays de la Loire,00-04 ans,443.26241135,0.0,213.2196162
2026-01-05,2026-S02,52,Pays de la Loire,05-14 ans,0.0,0.0,277.77777778
2026-01-05,2026-S02,52,Pays de la Loire,15-64 ans,98.684210526,74.515648286,280.63610851
2026-01-12,2026-S03,52,Pays de la Loire,00-04 ans,577.08161583,434.7826087,151.74506829
2026-01-12,2026-S03,52,Pays de la Loire,05-14 ans,66.934404284,0.0,0.0
